      0.583063623790; 3;10
      0.190478830274; 1;2;4;6;10
      0.190423809393; 1;2;3;4;5;8
      0.190386938991; 6;8;10
      0.190374824058; 0;1;3;4;6;7
      0.190346201480; 0;1;5;7;8;10
      0.190245427416; 0;1;3;4;6;8
      0.190243414456; 0;3;4;5;8;9
      0.190216392223; 1;2;3;4;5;6;8;10
      0.190180539620; 0;4;5;8;9
      0.190156059325; 0;1;2;4;5;6;8;10
      0.190045810577; 0;2;4;6;7;8;10
      0.189982835956; 1;2;3;4;5;6;7;9;10
      0.189968514322; 0;1;2;4;5;6;7;10
      0.189962156622; 6;7;9
      0.189948951080; 0;1;5;7;8;9
      0.189930869391; 0;3;4;5;6
      0.189928581562; 0;1;2;4;5;7;8;9;10
      0.189927973618; 2;3;4;6
      0.189919353214; 0;3;5;8
      0.189908064122; 1;2;3;4;5;6
      0.189901861659; 0;1;2;3;6;7;10
      0.189861209940; 3;6;8
      0.189852475068; 0;4;6;8
      0.189825765233; 3;5;6;7;8
      0.189813390505; 1;2;3;5;6;7;8
      0.189795891253; 0;1;2;4;6;9
      0.189757903385; 5;7;8;9
      0.189725697426; 0;2;6;7
      0.189689835072; 1;3;4;7;8
      0.189647278570; 1;2;3;4;6;7;8;9
      0.189569541177; 2;6;7;8;9;10
      0.189527578110; 0;3;4;6;7;9
      0.189507820911; 0;1;4;5;6;7;9;10
      0.189494497459; 2;6;9
      0.189424695220; 1;2;4;5;7;8;10
      0.189402943525; 4;5;6
      0.189365504593; 0;1;2;4;5;7;9;10
      0.189360372111; 1;3;4;5;8
      0.189350260799; 0;1;2;4;6;7;10
      0.189346932359; 0;1;5;6;7;8;9
      0.189314012708; 0;1;2;5;6;7;8;10
      0.189300820856; 0;2;3;4;6;7;8;9;10
      0.189268196458; 1;3;4;6
      0.189248899040; 0;3;4;5;6;8;9
      0.189228009946; 0;1;2;7;8
      0.189221400753; 0;2;4;5;6
      0.189178548362; 0;2;3;4;7;8;9
      0.189123186603; 1;2;3;5;6;7
      0.189096369296; 3;5;6;8
      0.189075333309; 1;2;4;5;6;8
      0.189070478142; 0;2;4;5;9
      0.189070155782; 0;1;2;3;6;7;8
      0.189059937073; 2;4;5;7;8;10
      0.189055539774; 1;2;3;4;6;7;8
      0.189047398445; 0;2;6;7;8;10
      0.189037772567; 2;7;8
      0.189023414050; 0;1;2;4;7;8;10
      0.189005073547; 4;5;8;10
      0.189002186817; 0;1;3;4;8
      0.188996267227; 0;2;5;6;7;8;10
      0.188985882100; 0;1;4;7;8
      0.188982844469; 1;2;3;4;5;7;8
      0.188978258612; 0;2;3;4;5;6;7
      0.188970930329; 0;2;3;4;7
      0.188968516765; 0;2;5;6;8;10
      0.188962458873; 0;2;5;8;10
      0.188954425763; 2;4;5;6;7;10
      0.188935245906; 0;1;2;4;6;10
      0.188893539508; 0;2;3;4;6;7;8;9
      0.188848192654; 1;4;6;10
      0.188830793170; 0;3;4;6;7;8;9
      0.188802443782; 1;5;6;8;9
      0.188735091216; 0;1;2;3;4;5;6;10
      0.188725646464; 0;1;2;4;6;7;9;10
      0.188655917284; 1;2;3;5;6;7;8;9;10
      0.188654757890; 0;3;5;6;8
      0.188643376367; 0;1;2;3;4;6;7
      0.188632026147; 0;1;4;5;6;8
      0.188616039414; 0;1;2;3;4;5;6;9
      0.188581605659; 1;2;3;4;5;6;7;8;9;10
      0.188580101397; 0;2;3;6;8
      0.188565779543; 0;2;5;7;9
      0.188558128823; 0;1;4;5;6;8;9;10
      0.188510335665; 1;2;3;5;8
      0.188509306670; 0;1;3;4;6;7;8;9;10
      0.188502281783; 3;4;8
      0.188484882304; 1;2;3;6;7;8
      0.188408031694; 1;2;4;5;6;7;8;10
      0.188341580911; 1;4;5;6;7;9;10
      0.188173863773; 1;3;4;5
      0.188031401610; 0;1;3;5;6;7;8
      0.188029435292; 0;1;2;3;5;6;7;8;10
      0.187981309562; 0;1;4;8;10
      0.187980762584; 2;3;6;7;8
      0.187975850066; 1;4;6;7;8;10
      0.187965330371; 1;2;3;4;6;7;8;10
      0.187950677369; 0;2;9
      0.187928435274; 0;1;2;3;4;6;7;8;9
      0.187926512409; 0;4;5
      0.187921513922; 0;1;6;7;9
      0.187915747986; 0;2;3;4;5;6;8
      0.187895889147; 0;5;7;8
      0.187861343366; 0;2;3;4;5;6;7;8;10
      0.187856694197; 0;3;4;5;6;7;8
      0.187853841667; 0;1;2;3;5
      0.187850334356; 0;1;2;4;5;6;9
      0.187822271447; 0;2;4;5;8;9
      0.187821356608; 4;5;6;8;9
      0.187776056176; 1;2;5;6;8;9;10
      0.187753537832; 0;3;4;6;7;8
      0.187746343088; 0;1;2;4;5;10
      0.187730451767; 0;1;2;3;5;8;9
      0.187682017312; 0;2;4;6;8;10
      0.187612378976; 6;10
      0.187604269065; 2;6;7;8;10
      0.187592682226; 0;1;7;8;9
      0.187588962271; 2;4;5;6;9
      0.187570919592; 0;1;2;4;5;6
      0.187557141135; 2;4;5;6;8
      0.187549354742; 0;6;8;10
      0.187543614373; 1;3;6;7;8;9;10
      0.187515781810; 2;4;6;8;10
      0.187421299128; 0;1;4;8;9
      0.187397667497; 0;1;3;4;5;6;7;9;10
      0.187380118297; 1;2;3;4;5;6;7;8
      0.187370643603; 1;4;10
      0.187319669613; 0;3;5;6;7;8;9
      0.187315043742; 0;2;4;5;6;7;8;10
      0.187284457578; 0;1;2;4;5;6;7
      0.187275754604; 0;3;4;5;6;7;8;9
      0.187236564782; 0;1;2;5;6;9;10
      0.187228992218; 0;2;4;5;6;7;8
      0.187217511684; 1;2;4;6;7;8
      0.187193090144; 2;3;4;5;6;8
      0.187182009528; 0;1;4;5;7;8
      0.187141750730; 2;5;6;7;8;9;10
      0.187110204408; 0;1;2;3;4;5;8;10
      0.187101441042; 1;2;3;4;5;7
      0.187031691380; 3;4;5;8
      0.187015819975; 1;3;4;5;6;7;8;9
      0.186950586542; 3;4;6
      0.186942490246; 0;1;2;3;4;5;8
      0.186921547094; 1;2;3;4;6;8;10
      0.186920549171; 0;1;2;4;5;6;7;9;10
      0.186918920268; 1;4;5;6;9
      0.186917478670; 2;4;5;9
      0.186883958021; 0;1;2;5;7;9
      0.186863768432; 0;5;6;9
      0.186807432404; 1;2;6;7
      0.186796858165; 1;2;4;8;10
      0.186776415208; 0;2;3;5;6;7;8;10
      0.186734715432; 0;1;3;4;5;7
      0.186680921375; 4;5;6;10
      0.186662709982; 1;2;3;4;6;7;8;9;10
      0.186661479945; 2;8
      0.186595582577; 1;2;4;5;6;10
      0.186539131866; 0;1;2;6;8;9
      0.186520464867; 0;1;5;8;9
      0.186493515596; 0;1;2;3;5;6;9
      0.186485785136; 0;1;3;4;5;6
      0.186459310038; 0;1;2;4;6;8;10
      0.186428412260; 0;1;6;8;9
      0.186426816927; 0;1;2;3;4;5;7;8
      0.186410783244; 2;3;4;5;6;7;8;9;10
      0.186330942783; 0;4;6;7
      0.186303627751; 0;4;5;9
      0.186291551135; 1;2;5;7;8
      0.186287373373; 0;1;5;6;7;8
      0.186268378946; 0;1;2;6;7;9;10
      0.186262885639; 0;4;5;6;7;10
      0.186249755375; 0;3;8
      0.186240223873; 0;2;4;6;7;8;9;10
      0.186229700662; 0;1;2;3;4;6;7;9
      0.186211074576; 2;4;6;7;8;9;10
      0.186182418818; 2;3;4;8
      0.186143953494; 0;2;4;7;8
      0.186114681459; 4;6;7;8;10
      0.186102489573; 0;3;6;7;8
      0.186075771170; 0;1;3;4;5;6;8;9;10
      0.186039633446; 2;3;4;6;8
      0.185996808460; 3;4;5;6;7;8
      0.185987906226; 0;7;9
      0.185940715603; 1;3;4;6;8
      0.185921023555; 0;2;4;5;7;8;10
      0.185870565991; 2;4;5;6;7;8;10
      0.185854426864; 0;2;4;7
      0.185811243540; 0;1;2;4;5;8;10
      0.185781466113; 4;6
      0.185777835158; 0;2;6;7;8
      0.185762226801; 4;8;10
      0.185758398645; 4;5;6;7;8
      0.185747273070; 0;1;2;5;7;10
      0.185715485813; 0;1;3;4;5;6;7;8
      0.185705839075; 1;2;7;8
      0.185684319946; 0;3;4;5;6;8
      0.185664478791; 0;2;3;8
      0.185661511266; 1;4;5;8;9
      0.185661410351; 5;7;9
      0.185637824191; 4;6;10
      0.185621894019; 0;2;3;4;5;7;8;9
      0.185612139508; 0;4;5;6;7;8;9;10
      0.185564155631; 4;5;8;9
      0.185481626754; 0;3;4;6;8
      0.185426368070; 2;4;5;6;10
      0.185411063465; 1;2;5;6;9
      0.185389174726; 1;4;5;6;8;10
      0.185387383014; 2;6;8;9
      0.185384055526; 0;1;3;6;7;8;9
      0.185334553021; 5;6;7;8
      0.185306884445; 3;4;5;6
      0.185274812158; 0;1;2;4;5;7;10
      0.185177609103; 0;2;3;4;5;6;8;9;10
      0.185164314718; 0;1;2;5;7;8;10
      0.185151745139; 0;5;6;7;8;9;10
      0.185146935648; 0;4;5;6;9
      0.185087316950; 1;2;4;5;6;8;9
      0.185055176937; 0;2;4;5;6;7;10
      0.185048139422; 0;1;2;4;5;8;9
      0.185033049965; 6;8;9
      0.185025197692; 0;1;4;5;6;7
      0.184981868713; 0;1;2;4;6;7;8
      0.184975727313; 1;4;5;6;7;8;10
      0.184941217151; 0;6
      0.184930580561; 2;4;5;7;8
      0.184875942765; 0;5;6;7
      0.184853687175; 0;1;4;6;9
      0.184784524437; 0;2;4;5;6;9
      0.184767259392; 2;3;5;6;7;8
      0.184675396410; 2;3;4;5;6
      0.184664255086; 4;5;6;7;8;10
      0.184654442084; 0;1;2;3;4;6;8
      0.184609044858; 0;2;3;4;5;6;7;8;9;10
      0.184489494628; 0;1;4;6;7;8;10
      0.184472289332; 0;1;4;5;7;9
      0.184457696980; 0;1;2;4;5;6;9;10
      0.184446903237; 1;2;5;6;8;9
      0.184358420303; 1;2;3;4;5;6;7;8;10
      0.184337215223; 0;1;3;4;6;7;8;9
      0.184322092956; 0;4;8;10
      0.184318975691; 0;2;6;7;8;9;10
      0.184304979253; 5;6
      0.184301837263; 0;2;3;4;6
      0.184234708070; 0;3;4;7;8
      0.184203799835; 6;7;8;9
      0.184160045397; 0;1;2;6;9;10
      0.184147146401; 0;1;4;6;8;10
      0.184114255895; 0;1;2;5;7;8;9;10
      0.184035395727; 2;3;5;6;8;10
      0.183966892900; 1;7;9
      0.183933224741; 0;3;4;5;7;8
      0.183895848532; 1;4;8;10
      0.183888974193; 2;5;6;7;9;10
      0.183829169899; 1;5;6;7
      0.183768217438; 1;2;3;4;5;7;8;9
      0.183760394538; 0;1;2;4;6;7
      0.183759244033; 1;3;5
      0.183715071147; 0;3;4;5;6;7
      0.183700766985; 0;1;2;3;6;8;9
      0.183686421171; 0;4;5;6
      0.183686067956; 2;4;5;6;7;9;10
      0.183682139554; 0;2;4;5;6;8;9
      0.183678084513; 2;4;5;6;8;9
      0.183616607675; 0;6;8
      0.183603425757; 0;2;3;5;7;8
      0.183598605961; 0;6;10
      0.183583828215; 0;1;2;3;4;5;6;7;10
      0.183557891640; 4;5;6;7;9
      0.183543221865; 1;4;5;6;8;9;10
      0.183512334904; 1;2;4;5;6;7
      0.183508608540; 2;6;8;9;10
      0.183496723251; 1;4;6;7;9
      0.183496214620; 1;4;6;8
      0.183428030421; 1;3;4;5;6;7;8
      0.183385810575; 0;1;4;5;6;8;9
      0.183370633857; 1;5;6;9
      0.183284245449; 0;2;3;4;5;6;8;9
      0.183266728625; 0;1;2;3;4;6;8;9;10
      0.183218481594; 1;2;6;7;8;9;10
      0.183129009970; 0;8;9
      0.183122212896; 0;2;3;5;6;8;9
      0.183094257726; 0;2;3;4;5
      0.183031762036; 0;1;3;4;7;8;9
      0.183002778059; 0;1;2;4;5;7;8
      0.182994453476; 0;2;3;4;8
      0.182994381295; 2;5;6;8;9;10
      0.182992100178; 0;5;10
      0.182969022072; 2;4;5;6;7;8;9;10
      0.182957605146; 1;2;3;4;5;6;8;9;10
      0.182839158491; 1;2;4;5;6;7;8;9;10
      0.182836476705; 0;1;5;6;8;9
      0.182822225350; 0;1;3;4;5;6;7;8;9
      0.182802817279; 0;2;5;7;8
      0.182802040241; 1;2;4;5;8;9
      0.182791202719; 0;1;2;4;6;7;8;10
      0.182749336863; 0;1;2;3;4;6;8;9
      0.182701684249; 0;2;5;6;8
      0.182695032128; 0;1;2;6;8;9;10
      0.182686255936; 0;1;2;4;6;7;9
      0.182675206252; 0;2;4;6;7;9
      0.182651319583; 0;1;2;5;6;7
      0.182608431662; 0;2;6;7;9
      0.182589394241; 0;2;3;4;6;8;10
      0.182579480350; 0;1;2;5;6;7;10
      0.182572776913; 0;1;2;3;4;5;6;7;8;10
      0.182529509234; 0;1;4;5;6;7;8;10
      0.182521357945; 0;2;3;4;6;7;8
      0.182506915629; 0;8
      0.182423658908; 0;2;4;7;8;9
      0.182354089319; 0;3;4;5
      0.182324970470; 0;2;4;6;7;8;9
      0.182286317529; 0;3;4;5;8
      0.182281199466; 0;2;7;8;9
      0.182263433796; 0;4;6;8;10
      0.182173722875; 0;1;2;4;7;8;9
      0.182168049793; 4;10
      0.182147688871; 2;4;6;8;9;10
      0.182134157466; 0;2;5;7;8;9
      0.182131397791; 0;1;3;4;5;6;8
      0.182119419188; 0;1;2;5;6;8;10
      0.182065578709; 1;2;6;7;8;10
      0.182058053172; 1;3;6
      0.182018247733; 1;2;4;6;7;8;9;10
      0.181948642017; 4;5;6;7
      0.181938997805; 4;6;8
      0.181880516380; 1;2;4;5;7;9
      0.181826626361; 0;2;3;5;6;7;8
      0.181726681226; 1;2;4;7;8;9
      0.181723266903; 1;2;4;6;7;8;10
      0.181706004428; 2;5;6;7;8;9
      0.181667280167; 1;2;3;4;5;6;7;8;9
      0.181666839002; 1;7;8;9
      0.181666748785; 0;1;4;6;8;9
      0.181655600879; 2;4;6;7;8;9
      0.181639343669; 0;2;3;4;5;8
      0.181560103563; 1;5;6;7;10
      0.181537643554; 0;1;2;4;7;9
      0.181521280967; 1;2;4;5;7;8
      0.181315748108; 0;1;2;4;5;7;8;10
      0.181251175908; 0;4;10
      0.181235481831; 2;3;4;5;6;7;8
      0.181232376583; 1;4;6;8;10
      0.181224948132; 1;2;5;7;9
      0.181137663349; 2;5;7;8;9
      0.181126988683; 0;2;3
      0.181072452107; 0;1;2;3;4;5;6;7;9;10
      0.181010104118; 2;3;4;5;6;7;8;9
      0.180949170124; 0;3
      0.180928685707; 0;2;6;8;9
      0.180899868797; 4;6;7
      0.180861165247; 1;2;7;9
      0.180794911600; 0;1;2;3;5;6;8
      0.180778533109; 6;7;8
      0.180761288450; 5;6;10
      0.180746433259; 1;3;6;8
      0.180741594401; 0;1;2;6;7;8;10
      0.180689728646; 2;5;6;7
      0.180630843059; 1;2;4;5;6;8;9;10
      0.180618239325; 2;3;6;8
      0.180540129305; 1;6;8;9
      0.180512275866; 0;2;3;4;5;7;8
      0.180456778632; 0;1;2;3;4;5;6;8;9
      0.180456527542; 1;8;9
      0.180438669911; 1;2;5;6;7;9
      0.180430745554; 1;2;3;4;5;6;8;9
      0.180407654100; 1;2;5;6;7
      0.180367747330; 0;2;3;5;8
      0.180309386716; 1;2;3;4;5;7;8;9;10
      0.180298117821; 4;5;6;9
      0.180220521729; 0;2;3;6
      0.180168036749; 0;1;2;3;4;6;7;8
      0.180112895475; 0;1;5;6;7
      0.180053572763; 2;6;7;8
      0.179969280939; 0;1;4;5;7;8;9
      0.179903603186; 0;1;2;7;9
      0.179902890692; 0;1;2;3;5;6;7;8;9;10
      0.179834198791; 0;2;4;5;6;7;8;9
      0.179820352446; 0;1;2;4;6;8;9;10
      0.179718396390; 2;4;7;9
      0.179664591978; 4;7
      0.179655731426; 0;1;2;6;7
      0.179621908096; 0;1;6;7;8;9
      0.179586973973; 5;6;7;8;9
      0.179567852489; 0;1;2;4;6;7;8;9
      0.179534734022; 0;1;4;5;6;7;8;9;10
      0.179532700766; 0;2;3;5;6;7
      0.179508579164; 0;1;2;3;4;7;8;9
      0.179493931021; 2;4;6;7;8
      0.179488446719; 0;5;6;7;8
      0.179484023076; 2;4;5;6;7;8
      0.179483615621; 5;6;7;8;9;10
      0.179443572532; 0;2;4;5;6;7;8;9;10
      0.179430739619; 0;3;4;5;7
      0.179424078697; 0;2;4;5;6;8;9;10
      0.179421549210; 4;5;7;8
      0.179369869893; 2;6;8;10
      0.179189424808; 0;2;3;5;7
      0.179185632690; 0;1;2;3;4;5;6;7;8;9;10
      0.179122036454; 2;3;4
      0.179088865837; 4;5
      0.179031811895; 1;4
      0.178996549234; 0;1;2;3;4;5;6;7;8
      0.178959137767; 2;6;10
      0.178924714912; 2;4;5;7;9
      0.178735640388; 1;5;7;8;9
      0.178735323302; 1;3;4;8
      0.178652787249; 0;1;4;6;8
      0.178604023529; 0;2;6;8;10
      0.178591105862; 0;1;4;5;8;9
      0.178552146063; 1;4;6;7
      0.178526434638; 0;1;2;3;4;5;7;9
      0.178524628762; 0;2;4;7;9
      0.178516385126; 0;2;4;5;7;9
      0.178502930568; 1;5;6;7;8
      0.178427493813; 4;5;6;7;8;9
      0.178412096490; 0;3;5;6;7
      0.178391130067; 0;1;2;3;4;5;7;8;10
      0.178379181809; 0;1;2;5;6;9
      0.178368049828; 0;1;2;3;5;6;7;9
      0.178295293040; 0;2;3;5;6;8
      0.178227901045; 0;1;2;3;4;6;7;8;9;10
      0.178209068673; 3;4;5;6;8
      0.178135615843; 0;2;7;8
      0.178116139409; 2;4;6;7;8;10
      0.178050500868; 0;1;2;3;4;7;8
      0.178049078937; 2;5;6;7;9
      0.178039419087; 5;7
      0.177906293223; 3;4
      0.177902966654; 0;2;4;5;7;8;9
      0.177882006932; 5;6;7;10
      0.177879120625; 0;3;5
      0.177868284346; 0;1;2;4;6;8;9
      0.177858184039; 0;1;2;3;5;6;8;9
      0.177813000658; 2;4;5;7
      0.177794911271; 2;4;6;7;9
      0.177712595425; 2;5;6;7;8
      0.177691569071; 1;6;9
      0.177690845019; 0;5;7;8;9
      0.177619198488; 0;1;5;7;9
      0.177476934152; 0;1;2;6;7;8;9
      0.177470608575; 5;10
      0.177446842535; 0;1;2;5;6;7;8;9;10
      0.177353406896; 2;6;7;8;9
      0.177326827478; 0;2;4;5;7;8
      0.177321083044; 5;6;8;9;10
      0.177306976702; 0;1;2;3;4;5;6;8;9;10
      0.177150357721; 0;1;2;5;7;8
      0.177106686676; 0;2;3;4;6;8
      0.177086946040; 0;3;4;6
      0.177018467084; 1;2;6;7;8;9
      0.177014568205; 0;1;2;5;6;7;8
      0.176904549023; 0;4;5;6;7;8
      0.176900545093; 1;4;8
      0.176804281172; 0;4;5;7;8
      0.176769678285; 2;4;6;7
      0.176753140727; 2;3;4;5;6;7;8;10
      0.176585414189; 1;5;7;9
      0.176578246709; 1;4;8;9
      0.176512904973; 1;2;4;5;6;7;9
      0.176505858602; 3;4;6;8
      0.176455499051; 0;2;7;9
      0.176431526189; 2;4;7;8
      0.176425654454; 1;4;5;6;7;8
      0.176394529417; 5;6;7;8;10
      0.176385546949; 2;4;5;6;7
      0.176232616506; 2;4;5;6;7;8;9
      0.176222438274; 0;1;4;5;6;7;9
      0.176147841534; 1;2;4;6;7;8;9
      0.176095939695; 1;2;5;6;7;8;9
      0.176083167914; 0;1;2;7;8;9
      0.175952962750; 0;1;2;6;7;8;9;10
      0.175892109391; 1;4;5;6;8;9
      0.175852551027; 1;4;5;9
      0.175684551591; 0;1;2;4;5;7;8;9
      0.175670903759; 2;4;5;6;7;9
      0.175595484656; 0;1;2;5;6;8;9;10
      0.175586005823; 0;2;3;4;5;7
      0.175417925843; 1;2;4;5;7;8;9
      0.175415379571; 0;1;2;3;4;5;6;8;10
      0.175338344391; 0;2;4;5;6;7
      0.175337136929; 6;9
      0.175322547795; 0;6;8;9
      0.175285269710; 2;9
      0.175186661217; 4;6;7;8
      0.175155849814; 1;2;5;6;7;8
      0.175153559736; 0;2;3;5;6;7;8;9
      0.175107895320; 0;1;2;3;4
      0.175095484839; 0;1;2;4;5;6;7;9
      0.174990832791; 1;4;6
      0.174986504149; 1;2;5;7;8;9
      0.174801223100; 1;2;4;5;6;7;8
      0.174783620600; 4;6;7;9
      0.174762644806; 1;2;4;5;6;7;10
      0.174742440973; 1;4;5;7
      0.174726087626; 0;4;6;8;9
      0.174661023738; 0;1;2;6;7;8
      0.174537210059; 0;4;8;9
      0.174534183205; 1;3;4
      0.174465767635; 0;10
      0.174435434056; 1;5;6;7;8;9
      0.174312085781; 0;1;4;5;6;7;8
      0.174298577823; 2;3;4;5;8
      0.174252707613; 0;4;6;10
      0.174171353442; 0;4;6;9
      0.174168616928; 0;1;2;4;5;6;7;8;10
      0.173951948657; 0;1;4;6;7;9
      0.173917077650; 4;6;8;9
      0.173907839082; 0;1;2;3;4;5;7;8;9
      0.173870185060; 2;6;7
      0.173779088654; 0;1;2;5;6;7;8;9
      0.173717693750; 0;6;7;8
      0.173631955418; 1;2;6;7;8
      0.173569447365; 1;2;4;5;6;9
      0.173427203241; 1;4;5;6;7;8;9
      0.173375668019; 2;5;6;7;8;10
      0.173218010531; 0;7;8
      0.173207463618; 1;4;5;7;9
      0.173184950006; 1;2;6;7;9
      0.173100484634; 0;1;2;5;6;8;9
      0.173097056072; 0;1;4;6;7;8
      0.173064226128; 2;6;7;9
      0.173051209476; 0;1;2;3;4;5;6;7;9
      0.172932422433; 2;4;7;8;9
      0.172844649141; 0;4;6
      0.172692965370; 0;1;4;6;7;8;9
      0.172643037432; 0;2;3;4
      0.172524328401; 0;5;6;7;8;9
      0.172438286452; 0;2;5;6;7
      0.172389472014; 2;3;5;6;8
      0.172276097011; 0;5;7
      0.172256072096; 0;1;5;6;7;9
      0.172237206086; 0;9
      0.172233370884; 0;2;7
      0.172232613690; 4;6;8;10
      0.172229785135; 3;5;6
      0.172134951450; 1;2;7;8;9
      0.172121661251; 0;1;2;3;4;5;6;7;8;9
      0.171988544682; 0;1;2;5;7;8;9
      0.171965115761; 0;1;2;3;4;5;7;8;9;10
      0.171835779282; 0;2;4;5;6;7;9
      0.171796334716; 1;6
      0.171675386454; 0;2;3;4;5;6;7;8
      0.171550673850; 0;2;5;6;7;8;9
      0.171543399522; 0;5;7;9
      0.171502645784; 1;4;6;7;8;9
      0.171472639475; 1;4;7;8
      0.171457734288; 0;1;2;5;6;7;9
      0.171450954623; 0;1;2;4;5;6;7;8
      0.171299986480; 0;1;2;3;4;6;7;9;10
      0.171239580549; 0;4;6;7;8
      0.171159831005; 0;4;9
      0.171077233290; 0;2;3;4;5;6;7;8;9
      0.171032557844; 0;4;6;7;9
      0.170886929461; 3;6
      0.170854206262; 0;2;4;6;7;8
      0.170775846802; 4;5;7
      0.170745247219; 0;6;7
      0.170731465758; 5;6;9
      0.170613802145; 1;4;5;6;7
      0.170571225511; 4;5;10
      0.170435697299; 0;1;2;4;5;7;9
      0.170235248997; 5;6;8;10
      0.170228663515; 1;4;5;7;8
      0.170160495778; 0;1;2;3;4;5;6;8
      0.169816865193; 4;6;7;8;9
      0.169781599118; 0;1;2;4;5;6;7;8;9;10
      0.169691779189; 1;7;8
      0.169604540706; 0;6;7;9
      0.169349172089; 2;7;8;9
      0.169085408022; 6;8
      0.168839480574; 0;1;4;7;9
      0.168730566065; 1;2;4;7;9
      0.168394864432; 0;4;5;6;7;8;9
      0.168256775875; 0;4;6;7;8;9
      0.168175078800; 0;1;4;5;6;7;8;9
      0.168144007375; 1;6;7;8;9
      0.167747233748; 1;3
      0.167465062331; 0;7;8;9
      0.167426950427; 0;4;7;8
      0.167243811784; 0;1;2;4;5;6;8;9
      0.167227775302; 0;4;5;6;7
      0.167167809104; 0;1;2;3;5;6;7;8;9
      0.167111540054; 2;5;6;8;10
      0.166748951985; 0;4;8
      0.166717498435; 4;5;9
      0.166647115362; 0;1;2;4;5;6;7;8;9
      0.166588255086; 0;3;6
      0.166495208270; 0;2;5;6;7;8
      0.166287021004; 0;6;7;8;9
      0.166075405625; 0;4;5;7
      0.166040270751; 2;4;5;7;8;9
      0.165964908764; 1;6;7
      0.165919570988; 4;5;7;9
      0.165902158827; 4;5;7;8;9
      0.165896201005; 0;4;5;7;9
      0.165850714018; 0;6;9
      0.165819374680; 0;2;5;6;7;9
      0.165794732378; 0;1;2;6;7;9
      0.165793568465; 1;8
      0.165738631256; 5;6;7
      0.165731749385; 1;4;5;7;8;9
      0.165716776471; 1;6;8
      0.165629700768; 0;1;2;4;6;7;8;9;10
      0.165371701461; 1;4;6;7;8
      0.165241874744; 4;7;8
      0.165023414956; 1;5;6;7;9
      0.164891727752; 0;4;5;6;7;9
      0.164692789237; 1;4;9
      0.164688322244; 0;2;6;7;8;9
      0.164402677438; 1;4;7
      0.164346160335; 0;4;7;9
      0.164260263937; 0;4;5;7;8;9
      0.164122861409; 1;4;7;8;9
      0.164030502298; 4;7;8;9
      0.163731786463; 0;3;4
      0.163677385892; 3;5
      0.163406993119; 0;3;4;8
      0.163094159966; 3;4;5
      0.162368321013; 0;4;7
      0.162287970595; 1;6;7;8
      0.161925949922; 5;6;7;9
      0.161916571861; 0;5;6;7;9
      0.161052381465; 1;4;5;6;7;9
      0.160271438451; 1;7
      0.160122930582; 1;6;7;9
      0.159856726627; 0;4;7;8;9
      0.159716284979; 1;2;4;5;6;7;8;9
      0.158931535270; 6;7
      0.158889314261; 1;4;7;9
      0.158357538036; 5;9
      0.157940367876; 0;1;4;7;8;9
      0.157560511757; 2;3
      0.156469571231; 4;8
      0.155966459198; 1;9
      0.153431881051; 2;7
      0.151604426003; 0;7
      0.146120331950; 0;4
      0.138201936376; 2;10
