      0.483787878788; 3;9
      0.179584735795; 4;5;6;7;8;9;10
      0.179560267750; 1;2;3;4;5;10
      0.179555400399; 0;1;2;4;5;10
      0.179555115570; 0;5;6;7;8;10
      0.179542923392; 0;4;6;7;9
      0.179536404334; 1;3;4;5;7;9
      0.179530163734; 0;4;6;7;10
      0.179514697426; 0;2;7;9
      0.179480878685; 2;4;5;7;8;9
      0.179443086853; 0;1;5;8;9
      0.179442224843; 1;4;5;7;8;9
      0.179420067832; 0;4;5;7
      0.179360884251; 2;6;8;9
      0.179360226640; 0;1;4;5;7;8;9;10
      0.179340196548; 0;1;2;4;6;10
      0.179275944566; 0;4;5;7;9;10
      0.179265959944; 2;4;5;6;9;10
      0.179252151810; 2;5;6;7;9;10
      0.179239988476; 1;4;6;7;8
      0.179166697675; 0;1;3;4;5;8;9;10
      0.179140954324; 0;4;5;8
      0.179086255242; 1;3;6
      0.179076760623; 0;1;4;6;8
      0.179059552120; 0;2;3;4;5;6;9
      0.179001243177; 0;4;7;9
      0.178894090129; 0;2;5;8;9
      0.178893268901; 2;6;7;9
      0.178870455477; 1;4;5;6;7;8;9
      0.178857404408; 0;2;3;4;6;7;8;9;10
      0.178818436330; 1;2;3;4;5;8;10
      0.178742776800; 0;3;4;5;6;8
      0.178682960472; 1;3;4;5;7;8;9
      0.178666568855; 0;2;3;4;5;9;10
      0.178636713032; 0;5;6;10
      0.178601615991; 0;4;6;8;9
      0.178528847486; 0;2;5;7
      0.178481769644; 1;2;3;4;5;6;8;9;10
      0.178459605960; 1;5;8;9
      0.178393197158; 4;5;6;7;8;10
      0.178378045603; 0;1;5;6;7
      0.178343832968; 0;1;2;4;5;8;10
      0.178270060615; 0;3;4;5;6;8;10
      0.178269181942; 1;3;4;5;6;9
      0.178245782915; 1;5;6;8;9;10
      0.178197575917; 0;1;3;4;5;6;7;9;10
      0.178153048076; 0;3;4;5;7;9
      0.178128471656; 1;5;9
      0.178107051648; 4;5;7;8
      0.178072519352; 0;1;4;6;9
      0.178042321200; 0;4;6;7;8;9
      0.178041668999; 0;5;6;7;8;9
      0.177992290739; 0;2;5;6;9
      0.177991927005; 1;6;8
      0.177954023862; 4;5;6;8;10
      0.177928425685; 1;2;6;7;9
      0.177794184043; 0;1;5;9;10
      0.177728396283; 1;5;6;8;9
      0.177723573133; 0;3;4;6
      0.177709763023; 2;4;5;6;10
      0.177654884675; 0;1;4;6;7;8;10
      0.177623337995; 0;1;5;6;7;8;9;10
      0.177622073891; 1;2;3;4;5;7;8;9
      0.177617622692; 4;6;7
      0.177617529593; 5;6;7;9
      0.177593240093; 2;8
      0.177541288515; 1;4;5;6;7;10
      0.177496188842; 0;3;4;5;6;7;8;10
      0.177457657311; 0;2;5;6;10
      0.177454146252; 0;2;4;5;10
      0.177435642935; 0;4;5;7;8;10
      0.177430490836; 0;2;4;5;7;10
      0.177422848211; 0;1;2;4;7;8;10
      0.177409721902; 0;5;6;7
      0.177404326546; 0;3;5
      0.177386797180; 0;2;3;4;5;6;9;10
      0.177335160451; 0;1;4;5;6;10
      0.177246413564; 1;2;3;5;6;7;8;9;10
      0.177234398653; 1;4;5;7
      0.177209742085; 1;2;4;5;7;8;10
      0.177208080862; 0;2;3;4;5;7;8;10
      0.177195245156; 0;2;4;6;8;9
      0.177159402275; 0;4;6;9
      0.177156790507; 0;1;5;8
      0.177155834517; 0;1;4;5;7
      0.177149750698; 1;5;6;8;10
      0.177147149992; 0;1;2;5;6
      0.177128166547; 1;2;3;5;6;7;9
      0.177085548099; 0;2;3;4;6
      0.177083900696; 0;1;3;4;6;7;8;10
      0.177050314448; 1;5;6;7;8
      0.177044531748; 0;1;3;4;5;7;8;9;10
      0.177025217568; 1;2;5;6;7;8;9;10
      0.177012127486; 4;5;6;7;10
      0.176993448918; 1;4;5;7;9
      0.176864801865; 0;5
      0.176845523695; 0;1;2;4;8;9;10
      0.176815160459; 0;1;5;6
      0.176786748589; 1;4;6;9
      0.176779711966; 2;4;5;6;8;9
      0.176776942385; 0;1;3;5;6;7;8;10
      0.176767804604; 0;1;3;4;5;7;9;10
      0.176703411993; 0;2;3;4;5;6;7;8;10
      0.176632255192; 0;3;4;5;6;7;8
      0.176618736872; 0;1;2;5;6;9
      0.176603652508; 1;5;6;7;8;9
      0.176600589655; 0;1;5;7;9;10
      0.176572255295; 0;4;5;6;7;8;9;10
      0.176512329449; 1;3;4;5;6;7;8
      0.176496514068; 0;3;4;5;6;7;8;9;10
      0.176485233257; 1;2;3;4;5;7;9
      0.176475337101; 0;1;3;5;6;8;10
      0.176469890295; 0;1;3;5;6;7;9
      0.176455405547; 1;2;3;4;5;7;10
      0.176423588412; 1;2;4;6;8;9
      0.176396369006; 1;2;3;5;6
      0.176314322583; 0;2;4;6;7;8;9
      0.176233191023; 0;2;3;4;5;8;9;10
      0.176224820497; 0;1;2;3;4;5;10
      0.176165193666; 0;3;4;5;6;8;9
      0.176157739410; 0;1;4;5;6
      0.176149098106; 0;1;2;5;9;10
      0.176099305619; 1;2;4;6;7;8;9;10
      0.176057522936; 0;2;4;6;7;9
      0.176049670033; 2;3;4;5;6;7
      0.176044736209; 0;1;4;5;7;8;10
      0.176031086282; 1;2;5;6;8;9;10
      0.175979856559; 0;1;2;5;6;10
      0.175930645770; 1;3;5
      0.175930358606; 2;3;5;6
      0.175927127514; 0;3;4
      0.175892583175; 1;2;5;7;8;9
      0.175889296667; 0;2;4;5;6;8
      0.175887892228; 1;4;5;6;8;10
      0.175871968449; 0;1;2;6;8;9
      0.175818118528; 1;4;5;6;8;9;10
      0.175805357531; 1;2;3;4;5;6;8
      0.175798140369; 2;3;4;5;6;7;8;10
      0.175780105750; 0;1;2;5;6;8
      0.175742851383; 1;2;4;5;6;10
      0.175707200989; 0;1;4;6;8;10
      0.175698175543; 0;2;4;5;6
      0.175678888406; 0;1;4;5;8
      0.175676131461; 1;2;4;6;7;8
      0.175653565743; 0;4;5;8;10
      0.175627601310; 0;1;6;7;8
      0.175611289665; 1;2;3;5;6;7;9;10
      0.175584132814; 4;6;9
      0.175580996004; 0;1;5;10
      0.175555670310; 0;2;4;5;7
      0.175550756012; 0;3;5;6
      0.175536447717; 2;3;4;5;6
      0.175527069395; 0;2;4;5;7;8;10
      0.175523321350; 1;5;10
      0.175504129242; 0;2;4;6;7;8;9;10
      0.175488844747; 0;1;5;6;7;9;10
      0.175461624018; 0;1;5;6;7;8;10
      0.175440229917; 2;3;5;6;7
      0.175352979068; 0;2;3;4;5;10
      0.175329061858; 1;2;3;5;6;7;10
      0.175313559548; 1;2;4;5;7;8;9;10
      0.175270514138; 0;1;2;3;5;6;7;8;9
      0.175245864722; 0;1;5;6;10
      0.175223921331; 0;2;3;5;6;10
      0.175205085169; 0;1;3;4;5;7;8
      0.175152149480; 2;5;6;7;8;10
      0.175034339946; 0;2;4;6;7;10
      0.175027306548; 1;3;5;6;7;10
      0.174994410395; 1;2;3;4;5;6;9
      0.174987671629; 1;4;6;7;8;9
      0.174975704492; 0;1;3;4;5;6;8;9
      0.174968039365; 0;1;4;5;6;8
      0.174954882495; 1;5;7;9
      0.174940898486; 0;1;2;3;4;6
      0.174883365613; 1;4;5;8
      0.174865465007; 1;2;5;6;7;8;9
      0.174838685584; 0;4;5;10
      0.174830083179; 0;1;3;4;6;7;8;9;10
      0.174789792952; 1;2;5;6;9;10
      0.174777755324; 2;4;5;7;8
      0.174753715813; 1;5;6;8
      0.174744788175; 1;2;4;5;6;9;10
      0.174742114618; 1;2;4;5;7;9;10
      0.174741587806; 2;4;5;6;8;9;10
      0.174723151671; 0;1;2;4;6;8;10
      0.174698693129; 2;5;6;7;10
      0.174658780756; 1;3;4;5;6;8
      0.174610767720; 3;4;5;6;7;10
      0.174536391769; 2;3;4;5;6;7;10
      0.174468906909; 0;1;2;5;7;9;10
      0.174467958630; 0;4;5;9
      0.174432803859; 0;1;2;6;7;8;9
      0.174430116219; 1;2;3;4;5;7
      0.174419721836; 2;4;5;6;8;10
      0.174367646133; 0;1;2;3;4;6;7;9;10
      0.174294712370; 0;1;5;6;9;10
      0.174230167748; 0;4;5;9;10
      0.174225512127; 0;1;2;4;6;7;9
      0.174156476261; 0;2;3;5;6;7;8
      0.174154795523; 1;2;4;5;7;8;9
      0.174142326793; 1;4;5;6;9
      0.174141997993; 1;4;5;6;9;10
      0.174100211861; 0;1;2;4;5;8
      0.174096664488; 0;1;4;6;7;9;10
      0.174083099012; 0;2;5;7;8;10
      0.174070073960; 0;1;2;4;6;8;9
      0.174030026733; 2;3;4;5;6;10
      0.174026999130; 0;2;4;5;6;8;10
      0.174009495326; 1;2;4;5;6;7;8;10
      0.173970433237; 1;2;4;6;7;8;9
      0.173917983383; 0;1;5;7;8
      0.173902588005; 0;1;2;4;6;9;10
      0.173888933776; 0;2;3;4;5;7;10
      0.173884455200; 4;5;6;10
      0.173872167454; 0;1;2;4;5;7
      0.173864622116; 0;3;4;5;7;9;10
      0.173811188811; 2;3
      0.173782566837; 1;4;5;8;9
      0.173727491618; 0;1;2;5;6;8;9;10
      0.173703940380; 0;2;5;6;7;10
      0.173667190767; 1;3;4;5;6;9;10
      0.173659227515; 0;1;2;3;5;6;9;10
      0.173648327552; 0;1;3;4;5;7;9
      0.173628794904; 0;5;6;9
      0.173625945217; 0;1;2;6;7;9
      0.173616988118; 2;3;4;5;6;8;9;10
      0.173615621296; 0;2;3;4;5;7;8
      0.173549329194; 0;1;2;4;5;7;10
      0.173514015112; 0;2;3;5;6;7;8;10
      0.173508051446; 0;1;2;3;4;5
      0.173490891121; 2;5;6;9
      0.173437985427; 0;4;5;6
      0.173427380219; 0;4;5;7;8
      0.173422060312; 0;5;7;8
      0.173395570000; 0;5;6;7;8
      0.173365888849; 0;4;7
      0.173360381000; 0;1;2;3;4;6;10
      0.173355124408; 0;1;2;5;7;8;9
      0.173342278073; 0;1;2;6;7;8;10
      0.173341735656; 0;1;4;6;9;10
      0.173337274290; 0;4;5;6;7
      0.173316743684; 0;1;2;3;4;6;7;8;9
      0.173270070347; 0;1;2;4;7;8;9;10
      0.173207860374; 3;4;5
      0.173195684868; 0;1;3;5;6;7;8
      0.173153474353; 0;5;8;9
      0.173101132763; 1;4;5;6;7;9
      0.173096489562; 0;1;5;6;7;10
      0.173082140224; 2;4;5;6;7;8;9;10
      0.173055586579; 2;3;4;5;6;8;10
      0.172977855478; 5;9
      0.172975865535; 0;4;5;6;8;10
      0.172951377950; 0;2;4;5;7;9;10
      0.172921131541; 1;2;5;7;8
      0.172919844410; 0;1;4;5;9
      0.172851943688; 1;4;5;6;7;8;9;10
      0.172848535853; 0;1;2;4;6;8;9;10
      0.172841430452; 1;2;3;5;6;7;8
      0.172838723247; 0;1;3;4;5;6;8;9;10
      0.172824550915; 2;5;6;7
      0.172819745245; 0;1;4;8;9
      0.172697282200; 1;4;5;6;8
      0.172682672121; 0;2;4;5;7;8;9
      0.172619435231; 4;5;6;7;9;10
      0.172614730396; 0;1;3;4;5;6;9;10
      0.172601458895; 0;1;2;3;5;6;8
      0.172596699717; 0;4;5;6;8;9;10
      0.172580018930; 0;1;2;5;8;9;10
      0.172575723346; 0;1;3;4;5;7
      0.172528336610; 0;5;6;7;9
      0.172449898724; 0;2;3;4;5;7;9
      0.172441689203; 0;1;2;3;5;6;7;8;9;10
      0.172438892770; 1;2;3;5;6;7;8;10
      0.172417712133; 1;4;6;7;9
      0.172393168154; 0;1;3;5;6
      0.172378579307; 0;2;7
      0.172321687652; 1;2;3;4;5;6;8;9
      0.172257718128; 0;2;3;4;5;6
      0.172234937632; 0;2;5;6;7;8;9;10
      0.172221265170; 0;2;4;5;9;10
      0.172216390037; 1;3;4;5;6;10
      0.172214409767; 4;5;6;7
      0.172168401992; 1;2;3;4;5;6;9;10
      0.172157514032; 4;5;6;7;8;9
      0.172127193529; 1;3;4;5
      0.172106321559; 0;2;6;7
      0.172087848453; 0;1;4;6;7;9
      0.172085213359; 0;1;4;5;7;9;10
      0.172084462249; 1;2;6;7;8;9
      0.172083523169; 1;2;3;4;5;6;7;8;10
      0.172077874706; 2;4;5;6;8
      0.172052000328; 0;1;2;5;6;7;10
      0.172044583364; 0;1;3;4;5
      0.172038729016; 0;2;3;4;5;6;8;10
      0.171992029707; 1;2;3;4;5;7;9;10
      0.171944525469; 1;5;6
      0.171940337319; 0;4;5;8;9
      0.171901964911; 0;1;3;5;6;7;9;10
      0.171893725472; 0;1;3;4;5;6;7;8;10
      0.171892701789; 0;1;4;5;8;9;10
      0.171851893820; 0;2;3;5;7;9
      0.171839266068; 0;1;5;7;8;9
      0.171758686191; 0;1;2;4;5;9;10
      0.171748437328; 1;5;6;7;8;10
      0.171672381248; 1;5;6;9
      0.171588836471; 2;4;6;7;8;10
      0.171514565950; 0;1;2;5;6;7;8;10
      0.171481157973; 0;1;2;5;8;9
      0.171476396580; 0;1;3;4;5;6;9
      0.171455044485; 0;1;2;4;5;7;9
      0.171444554184; 0;1;3;5;6;7;10
      0.171409750809; 1;3;5;6;7
      0.171404521546; 2;4;5;6;9
      0.171400910059; 0;1;2;3;4;6;7
      0.171375811572; 2;3;4;5;6;7;8;9;10
      0.171372882463; 0;1;3;5;6;10
      0.171307215599; 1;2;3;5;6;7;8;9
      0.171285744181; 4;5;6;8
      0.171277188251; 0;1;2;3;5;6;7;9
      0.171238154332; 0;2;3;5;6
      0.171219199354; 0;1;5;6;8
      0.171207346913; 0;1;2;3;6;7;8;10
      0.171196383691; 0;1;3;4;5;6;8
      0.171182498945; 0;2;5;6;7;8;9
      0.171120553764; 0;2;4;6;7
      0.170920635682; 0;2;4;6;7;8
      0.170805302394; 2;3;5;6;7;10
      0.170753305592; 1;5;7
      0.170747649335; 0;1;2;3;5;6
      0.170729476901; 0;2;4;5;9
      0.170724487692; 0;1;2;3;4;5;8;9
      0.170643287774; 0;1;2;3;5;7;9;10
      0.170594510955; 0;1;2;4;7;8
      0.170584487410; 0;1;2;3;4;6;8;10
      0.170573952190; 1;2;3;4;5;6;7;9;10
      0.170534148818; 0;1;3;4;6;7
      0.170528440723; 1;2;5;6;7
      0.170521399779; 1;2;4;5;6;7;8;9
      0.170474935831; 0;2;3;4;5;6;7;9
      0.170414510019; 0;2;5;6;9;10
      0.170386106285; 0;1;2;4;5;8;9;10
      0.170383661555; 0;1;4;5;9;10
      0.170355458920; 0;1;2;3;4;5;6;8;10
      0.170346653386; 0;1;3;4;5;9;10
      0.170336639411; 0;1;2;3;4;6;7;8
      0.170329940927; 0;1;2;4;5;9
      0.170315950497; 1;2;4;5;7;9
      0.170214870694; 0;1;2;3;4;5;8
      0.170212255319; 0;2;3;4;5;6;7;8;9
      0.170189544600; 1;3;4;5;6;7;10
      0.170101987736; 0;2;5;7;8;9
      0.170086774109; 0;2;3;5;6;7
      0.170063679893; 0;2;3;4;5;6;8;9;10
      0.170000223061; 1;5;7;8;9
      0.169997544438; 1;4;5;6;7
      0.169961148333; 0;1;2;3;5;6;7;9;10
      0.169915351568; 0;1;4;6;7;8;9
      0.169907606081; 0;1;5;6;8;9
      0.169860139860; 1;5
      0.169847264399; 0;1;2;3;4;5;7;8;10
      0.169818731652; 0;2;4;5;7;8;9;10
      0.169655054148; 0;2;4;5;6;10
      0.169629323927; 0;1;2;4;5;6
      0.169603614278; 0;1;2;5;6;7
      0.169567763206; 0;2;4;5;7;9
      0.169523822024; 0;2;4;5;6;9;10
      0.169474190632; 0;3;4;5;6;7
      0.169467435246; 0;1;2;4;6;7;8
      0.169439657579; 1;2;5;6;7;8;10
      0.169423123425; 0;1;4;6;7;8;9;10
      0.169376182459; 0;1;2;3;4;5;8;10
      0.169284444706; 1;3;4;5;6;7;9
      0.169277016926; 0;1;3;4;5;6;8;10
      0.169260088825; 0;1;2;5;7;8;9;10
      0.169253941114; 0;3;5;6;7
      0.169214842456; 0;3;4;5;6;10
      0.169204880991; 0;3;4;5;6;7;10
      0.169197918663; 0;2;4;5;6;7;8;9;10
      0.169167638165; 1;2;4;6;7;9
      0.169145365616; 0;1;2;5;7;8
      0.169133632842; 0;2;3;4;5;6;7;8;9;10
      0.169032518532; 0;2;3;4;5;6;7;10
      0.168920062524; 0;4;6;7;8
      0.168898574274; 1;3;4;5;6;7;8;10
      0.168857018494; 0;1;2;3;4;5;7
      0.168838445472; 0;2;5;6;7
      0.168763547808; 0;1;4;5;6;8;10
      0.168703183551; 0;1;5;7;9
      0.168687133971; 1;4;5;7;8
      0.168655627394; 0;3;4;5;6;7;9;10
      0.168519547565; 0;1;2;4;7;8;9
      0.168438758274; 1;4;5;6;7;9;10
      0.168438151985; 0;1;5;6;7;9
      0.168376665543; 5;6;7
      0.168352831322; 0;1;2;3;4;5;9;10
      0.168325279383; 0;1;5;6;9
      0.168291998031; 0;1;2;4;6;7;8;9;10
      0.168141108055; 0;1;3;5;6;7
      0.168141072676; 0;3;4;5;6
      0.168129539962; 0;1;2;3;4;5;6;10
      0.168084412460; 0;1;2;5;6;8;10
      0.168076172010; 1;2;6;7;8
      0.168068336750; 4;6;7;8
      0.168064124824; 0;1;4;5;6;8;9;10
      0.167952114659; 1;3;4;5;7
      0.167909005933; 1;4;5;6;8;9
      0.167850465249; 0;4;5;6;7;10
      0.167800288147; 1;3;4;5;6;7
      0.167782901276; 2;5;6;7;8;9
      0.167757883018; 1;2;5;6;7;9;10
      0.167749975869; 0;1;2;3;4;5;7;8;9;10
      0.167694013196; 0;4;5;6;9
      0.167692455334; 0;2;3;5;6;7;9
      0.167656885741; 0;1;2;5;6;7;8;9;10
      0.167639442298; 1;2;3;4;5;6;10
      0.167611544164; 4;6;8
      0.167577137622; 0;1;2;4;6;7;10
      0.167567138235; 0;2;3;5;6;7;10
      0.167512817325; 0;1;4;5;6;7
      0.167481588340; 0;1;2;3;4;5;6;7;8;9
      0.167454453049; 1;2;4;5;6;8;10
      0.167452549652; 0;1;2;3;4;5;6;8;9
      0.167424733980; 0;1;2;4;5;7;8;9
      0.167424487395; 1;2;4;5;6;8
      0.167396347207; 1;2;3;4;5;6;7;8;9;10
      0.167373901742; 0;2;3;4;5;6;7;8
      0.167304643847; 0;1;2;4;5;7;8
      0.167265491208; 0;1;2;3;4;5;7;10
      0.167092335074; 0;1;2;3;5;6;7;10
      0.167071088106; 1;2;5;6;7;9
      0.167066370298; 0;1;2;3;5;6;7;8
      0.167059903215; 0;1;2;4;6;7;9;10
      0.167045766718; 0;1;2;4;5;6;10
      0.167045430572; 1;2;5;6;7;10
      0.167021593891; 0;1;5;6;7;8
      0.166900574075; 5;6;9
      0.166895016902; 0;1;2;4;5;7;8;10
      0.166761772334; 1;4;5;9
      0.166760057892; 0;1;2;3;4;5;7;9
      0.166754307624; 0;1;2;3;5;6;10
      0.166683895939; 1;3;4;5;6
      0.166674476667; 0;2;4;5;6;7;8;10
      0.166654813346; 1;2;3;4;5;6;8;10
      0.166592765963; 0;1;3;4;5;6;7;8
      0.166553883324; 0;1;4;5;7;8;9
      0.166522654422; 2;4;6;7;8
      0.166515959535; 0;1;2;4;5;6;8;9
      0.166514862573; 2;4;5;6;7;9;10
      0.166460953559; 0;2;3;4;5;7
      0.166450488109; 0;1;4;5;6;7;10
      0.166437256226; 2;4;5;6;7
      0.166420693825; 4;5;6;7;8
      0.166256974148; 0;4;5;6;7;8;9
      0.166247675029; 1;4;5;6;7;8;10
      0.166207187673; 0;1;2;5;7;8;10
      0.166149316186; 0;2;5;6;7;9;10
      0.166108189469; 1;2;4;5;6;7
      0.165939018693; 0;1;4;6;8;9
      0.165883809066; 0;1;4;5;6;9
      0.165818987329; 1;2;3;5;6;7
      0.165759752782; 0;1;2;3;4;5;7;8
      0.165681197487; 0;1;2;4;6;7;8;9
      0.165668870382; 0;4;5;6;8
      0.165633319196; 0;1;4;5;6;7;8;9;10
      0.165625229545; 2;3;4;5;6;7;9;10
      0.165588404054; 0;1;2;6;7;8
      0.165523789084; 0;1;2;4;5;8;9
      0.165504754581; 1;2;4;5;6;9
      0.165501909354; 1;2;4;5;6;7;10
      0.165488021880; 0;2;4;5;6;8;9;10
      0.165473400756; 0;1;5;6;7;8;9
      0.165406783179; 0;4;5;6;9;10
      0.165396297831; 2;4;5;6;7;8;9
      0.165353678074; 0;1;4;5;6;7;8;10
      0.165345860955; 0;2;3;4;5;6;8;9
      0.165313435210; 1;2;3;4;5;6;7;8;9
      0.165245550533; 1;3;5;6
      0.165226734698; 0;1;2;3;4;5;7;8;9
      0.165187684324; 1;2;3;4;5;6;7;10
      0.165142658225; 0;1;2;5;7;9
      0.165093769141; 0;1;2;4;5;7;8;9;10
      0.165045485742; 0;2;3;4;5;6;7;9;10
      0.165029532489; 0;1;3;4;5;6;7;9
      0.164998439431; 0;4;5;6;7;9
      0.164911502316; 0;1;2;3;4;5;6;7;8
      0.164877259477; 0;4;5;6;7;9;10
      0.164861641086; 2;4;5;6;7;8;10
      0.164834262084; 1;2;4;5;6;7;9
      0.164726043806; 0;2;3;4;5;6;10
      0.164646311345; 0;1;4;5;7;8
      0.164637593317; 0;1;3;4;5;6;10
      0.164608334796; 1;2;5;6;7;8
      0.164585347484; 1;2;4;5;6;8;9
      0.164570565047; 2;4;5;6;7;10
      0.164509399664; 0;1;2;3;4;5;6;8;9;10
      0.164498677316; 4;5;6;8;9
      0.164336308177; 0;4;5;6;7;8;10
      0.164313765872; 0;1;4;7;9
      0.164307742226; 0;1;3;4;5;6;7;8;9;10
      0.164154649682; 2;6;7;8
      0.164126982297; 0;1;2;3;5;6;7;8;10
      0.164098757764; 0;4;5;7;9
      0.164041386761; 2;4;5;6;7;9
      0.164003047734; 1;2;4;5;6;8;9;10
      0.163974438719; 0;1;4;5;6;7;8;9
      0.163906070172; 0;2;4;5;6;7;10
      0.163904777013; 0;1;2;4;5;6;8;10
      0.163859522227; 0;1;4;6;7;8
      0.163804434694; 0;4;5;6;8;9
      0.163724139418; 0;1;4;5;6;7;9;10
      0.163721218729; 1;5;6;7;9
      0.163580152213; 1;2;3;4;5;6;7;9
      0.163554847755; 0;1;2;5;6;7;9
      0.163551405597; 0;1;2;3;4;5;6;9;10
      0.163431755087; 0;1;2;4;5;6;9
      0.163340413833; 0;1;3;4;5;6;7;8;9
      0.163140354928; 1;5;6;7
      0.163072429887; 0;1;2;4;5;6;8
      0.163053626426; 1;2;4;5;6;7;8;9;10
      0.162989407740; 0;2;3;4;5
      0.162983600889; 0;1;3;4;5;6;7
      0.162922383158; 0;2;4;5;6;7;8;9
      0.162899032385; 5;6;7;8
      0.162842803207; 0;1;2;5;6;7;8;9
      0.162696166582; 0;2;4;5;6;9
      0.162618942548; 0;1;4;5;8;9
      0.162611479130; 0;1;2;4;5;6;7;8;9
      0.162567700773; 0;1;2;3;5;6;8;10
      0.162336760484; 0;1;2;4;5;6;7;9;10
      0.162293422215; 1;2;3;4;5;6;7
      0.162056733341; 0;1;2;4;5;6;8;9;10
      0.161894115015; 0;1;3;4;5;6
      0.161862010119; 0;1;4;5;6;8;9
      0.161794202387; 0;1;4;5;6;9;10
      0.161669607656; 0;1;2;5;6;7;9;10
      0.161650653196; 0;1;2;3;4;5;6;8
      0.161647267523; 0;2;3;4;5;6;7
      0.161549498979; 0;1;3;4;5;6;7;10
      0.161503760556; 0;2;4;5;6;7;8
      0.161503432277; 0;1;2;3;4;5;6;7;9
      0.161479009259; 1;4;5;6;7;8
      0.161445801506; 0;1;2;4;5;7;9;10
      0.161424412829; 4;5;6;7;9
      0.161343477044; 0;1;2;4;5;6;7;10
      0.161331301857; 0;5;7
      0.161203455979; 0;2;4;5;6;7;9;10
      0.161168756648; 0;2;5;6;7;9
      0.160972325699; 2;5;6;7;9
      0.160891158399; 0;1;2;4;6;7;8;10
      0.160874093254; 0;1;3;5;6;7;8;9
      0.160773386988; 0;1;2;5;6;9;10
      0.160707319084; 0;2;4;5;6;7;9
      0.160383822801; 3;4;5;6
      0.160289014287; 0;2;3;4;5;6;8
      0.160077621203; 0;1;2;3;4;5;6
      0.160053652826; 0;1;2;5;6;8;9
      0.159915561825; 0;1;4;5;6;7;9
      0.159909537767; 0;1;2;3;4;5;6;7;9;10
      0.159455356802; 0;2;5;6;8;9
      0.159419687100; 1;2;3;4;5;6;7;8
      0.159358655161; 0;4;5;6;7;8
      0.159114828811; 1;2;3;4;5;6
      0.159085079669; 0;1;2;3;4;5;7;9;10
      0.158795914623; 1;2;4;5;6;7;9;10
      0.158660947142; 0;1;2;4;5;6;9;10
      0.158005037488; 0;1;2;3;5;6;7
      0.157899979179; 0;2;5;6;7;8
      0.157816747168; 0;1;2;4;5;6;7;8;10
      0.157789974517; 1;2;4;5;6;7;8
      0.157703803306; 2;5;6;7;8
      0.157522624139; 0;2;4;5;7;8
      0.157418728737; 0;2;4;5;6;7
      0.157121287545; 0;3;4;5
      0.156918528747; 2;4;5;6;7;8
      0.156892636590; 3;5;6
      0.156638676731; 0;1;4;5;7;9
      0.156629311914; 4;5;6;9
      0.156555292466; 0;1;2;4;5;6;7;8;9;10
      0.156491982424; 0;2;4;5;6;8;9
      0.156226412486; 0;1;2;4;5;6;7;9
      0.156042903572; 0;1;2;3;4;5;6;7;10
      0.155932810119; 0;1;2;3;4;5;6;7;8;9;10
      0.155686833426; 0;1;2;4;5;6;7
      0.154617998508; 0;1;2;4;5;6;7;8
      0.153663381644; 5;6;8
      0.153117182109; 0;1;2;3;4;5;6;7
      0.153001604417; 0;2;5;6;7;8;10
      0.151911890624; 0;1;2;3;4;5;6;7;8;10
      0.151794492900; 0;1;2;5;6;7;8
      0.151719105706; 0;1;4;5;6;7;8
