dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,classes,pred_classes,org_pred,source,dim_04_org
0.1234792031242659,1.8553586618325373,-0.2342412121677168,2.445512874367969,6.803842789522545,-375.7165720907906,861.7346624839319,-25.8523738229504,4,4,4,0_1,6.455003085598729
-0.3518595705360687,1.89314356217616,0.3408516104224003,0.3891659569350312,6.468483243029121,-80.33252699138808,862.933122401803,105.8246051256413,4,4,4,0_1,6.317700057392972
0.9900902981547858,1.8952241490261912,-1.5949885140571645,0.1926025435908546,2.207650524002807,-727.9489476015178,858.9795448492159,-72.8929394493305,1,1,1,0_1,2.0388492981026456
2.7619626238107795,1.896545510378084,0.4462482450814898,-1.493229293658448,2.527981526711406,-882.7421450914658,859.9841917109783,62.99653298901229,1,1,1,0_1,2.216930211831722
1.220546563105442,1.897359378589217,0.0156933261551919,-0.0572794014864534,6.455003085598729,-305.32649929441374,856.2277832237293,42.75546696204191,2,2,2,0_1,6.313116584242827
2.1779373417203374,1.9006755799555652,-0.8017499646251782,0.3981944712731154,6.803842789522545,139.88416232604055,864.0742694276918,59.47115153486316,2,2,2,0_1,6.460369595603955
2.7997427667756485,1.9069800185839472,-0.6536709048545526,0.284490679028528,6.031847071208902,-725.2605051858118,862.8069076524289,-67.20957454734062,2,2,2,0_1,5.8759098587813225
0.8982748755275334,1.9129426296919667,-0.2133218633875318,-0.7393865154146435,6.425468495297459,131.89063198959678,862.1112013468172,89.56139370706907,2,2,2,0_1,6.285076462602543
1.5603469111212742,1.9168979427034707,0.3985773987974281,-1.217887348974313,6.13117941763881,-707.582410229619,859.0328290180366,-95.56161882850697,2,2,2,0_1,5.994582377446694
1.0861692399197025,1.9182683904284,-0.9500787352236104,0.4306368632397064,2.7464830023503564,11.349142780993844,857.8638980689921,-66.78339171094018,1,1,1,0_1,2.341097297406624
1.058221564575223,1.934880123675546,-0.5640094846067271,1.0318022032661964,2.0858280280108583,-57.67052810914728,859.3334659622052,48.06897668279923,1,1,1,0_1,1.9599085074612843
1.96935504118022,1.93702739840296,0.261395811681856,1.3911197310380632,6.261302240073978,-116.65112102482436,859.3140036080644,-49.77091158896516,2,2,2,0_1,6.064169761787139
1.323228660936269,1.940041679219641,0.0256033192526133,-0.6620721765189758,4.018572087856745,-654.913030686376,861.4149528742015,-95.30941445339238,1,5,1,0_1,2.636772773957236
2.012674289013608,1.9419919635337184,-0.7772912308085212,1.645996375769359,1.7023623663676433,85.40185578454253,859.4296110194662,5.139493684377385,1,1,1,0_1,1.4838686040277105
1.911126279727132,1.948735558352991,-1.2430070128128516,0.5203600740289114,6.024984417237983,-330.12318513601105,861.1190903010687,-24.426448047341975,2,2,2,0_1,5.860803621111708
2.9407523463286527,1.951127296041888,-0.7466143672585569,0.4127513741632795,2.1260468726089448,-470.991825006928,859.6674212683939,23.160378839442743,1,1,1,0_1,1.9840865199235704
-0.1596441086526621,1.9558082857589176,0.4247124388406512,0.219783116397032,5.773209092158561,31.57962740664969,861.9428972425028,-85.83500456960127,4,4,4,0_1,5.641696674086129
1.467873639484525,1.9758034733322287,-0.3546258009532083,-1.2500366855092342,1.5395069109367756,65.97801411535546,855.8347917649373,-0.6301093760357475,1,1,1,0_1,1.3566551173831587
1.6950405710169592,1.9779200558798864,-0.310541454832983,-0.9359334685682305,2.668389066068364,-749.2288051129276,856.6875220869174,-44.27831585210009,1,1,1,0_1,2.3099773565209576
0.4121150872160646,1.990219124050056,0.0225449258953026,0.5571099579653723,2.2554722354407626,-398.70500038352674,863.3629722284779,10.49625023336378,1,1,1,0_1,2.0589918526584485
0.7581174926475407,1.9972575118848408,-0.1785618037078441,-1.7226743358969956,6.625488270661329,-835.0704131798548,864.2416936985705,1.9214497115539613,2,2,2,0_1,6.397273928546668
1.117001102669218,2.008137441345576,-0.5303207340407585,1.2010669215643894,2.0589918526584485,-693.8807378371669,861.3000691796012,-40.72788463407008,1,1,1,0_1,1.929641045567513
-0.238135636811229,2.010440881152606,0.0327353403165769,0.1840566073531216,6.041696357067907,-610.8446413479301,857.0191797363948,66.2376531019429,2,2,2,0_1,5.8763778568231375
1.6063757393175009,2.010984177623348,-0.0563990224472729,-0.1811872790798655,1.844713549493852,-190.2732226530549,859.1858571321718,-49.83216635901508,1,1,1,0_1,1.6379829281914784
1.7313349151262545,2.0218583027307355,0.0272667746073808,-0.4228933453998055,4.265002200960572,-521.2964679476527,857.1122716850832,60.86570987792666,1,5,1,0_1,2.686136058817429
1.0018805106124384,2.0247206212238087,-0.2558780186038751,0.1280145806822301,5.9904030459726485,-371.6193819392272,863.0443959958487,-72.66118101963212,2,2,2,0_1,5.800774508273367
-1.1181275562166593,2.045655592050105,0.3761176430226889,1.5277709990020494,5.776739649601009,86.83710397199226,860.0298163695667,59.20717381225676,4,4,4,0_1,5.643229158888631
-0.7275077196852074,2.0496526366871333,-0.7416520371542838,1.930103922359904,5.611403788751948,-468.43267708215984,862.7296363318868,62.429589842410365,4,4,4,0_1,5.283086864224629
-0.6382413899171715,2.0563219796402388,0.3511993090969241,2.787024684587499,6.308633213047597,9.440167402089031,858.5159336176445,-46.82389103839097,4,4,4,0_1,6.123133559991237
1.7805040794188474,2.0575635236085885,0.3011276208780133,0.8415580941783349,6.803842789522545,-768.0079584680418,855.6818765606257,-67.64786167757478,2,2,2,0_1,6.513602980351616
1.1524030180541476,2.058578650890872,0.0390880562605634,0.7968381486446532,1.847848838922148,-294.3597181280415,857.5192510475952,-40.34359375672824,1,1,1,0_1,1.6442227803871563
1.0487370954106172,2.0609381938487186,0.1363329779003901,-2.2978097706253195,2.160619340728668,-444.1785681029963,856.2112952069773,76.43168747404341,1,1,1,0_1,2.005128707564648
2.0370720611603725,2.066643077760851,-1.0905392036742485,-0.5200191475255186,5.624244329818644,-421.1657340459744,862.2119929621027,18.9073042166272,2,2,2,0_1,5.355677969232506
1.2526327383601092,2.080076629478398,-1.139165721960116,-0.1843205713646138,5.991292521824039,-229.1937651918974,863.2828759506156,-94.54805870527412,2,2,2,0_1,5.814862813138112
2.353339751671323,2.082103634909584,-0.0048567292319146,-0.4513980789259109,4.032459796755496,131.99066368804765,864.0393503539384,-88.62555541013654,1,5,1,0_1,2.6408984064609493
2.605727192830022,2.086112061772464,0.065463486838052,1.2336879620543006,1.8525233517382047,-459.6121855409536,862.2952699957456,34.724625384786066,1,1,1,0_1,1.6470678471135756
1.5920208633179338,2.10343306385086,0.3697381328655543,-0.7436086881539281,6.601895619352748,-781.3087557355857,862.0165371111262,-63.73069499614883,2,2,2,0_1,6.379842550708382
1.6024835319286317,2.1071428718294123,-0.1383568479387384,0.6354117436974618,2.863198955940965,64.9277422703823,859.7676536449056,15.35134021041138,1,1,1,0_1,2.4362556796137125
1.6623384166810398,2.117358968518676,0.4466615300173779,-0.110764787187019,1.8825357557376052,-470.0701594369929,860.069099099136,39.48299120232139,1,1,1,0_1,1.7035097458218278
0.7620718524011979,2.123728425815472,0.1578525659244765,0.0273219339904196,5.513243675472684,-632.799772620941,862.9779922420266,-64.50250611687616,2,2,2,0_1,5.130350133158425
-0.1974839192068758,2.1347909764417703,0.3123718799431116,0.9886257534577232,6.803842789522545,-338.27656900873683,862.3703871315645,-69.47105613933965,2,4,4,0_1,6.744375710674708
-0.0001379757165957,2.1403276201821457,-1.278499481506998,-1.4769502897904752,5.994812496504287,-831.0244211375671,858.7963517323319,-21.0555824877147,2,2,2,0_1,5.831416907497267
1.405545178407137,2.1486466185278257,-0.1098974307195173,0.3234358039693581,6.544493065852075,-170.68906184418455,863.0861306943224,0.5386773036841532,2,2,2,0_1,6.375447094125222
-1.8252985661422192,2.1725875857036394,0.2113569530657386,1.193746248309625,6.551920742216994,-314.8828316097989,857.8855203526882,-44.90726154688943,4,4,4,0_1,6.378240895113005
2.450714618758467,2.180177393690794,-0.2472931713620011,-0.3499666402587283,2.496732909562801,-545.3849727815434,863.3875228584224,-9.006813966363808,1,1,1,0_1,2.192051773931888
0.3553799183055615,2.182732447024246,-0.7078421712215208,-0.4232421418770358,2.243637584044225,-11.763525468829071,861.5739664897112,9.251926439468107,1,1,1,0_1,2.053097647913431
1.8939610112065195,2.206927949989338,-0.9791522134098052,-0.5210855150334632,1.832275038380793,-425.320834409708,858.0503669343905,86.58284525257457,1,1,1,0_1,1.6218347587776871
1.6777070173069704,2.216154576022186,-0.5615933502454044,-1.137448533393475,3.3067937348674104,-478.711457184912,859.3002520597533,-59.94335053660242,1,5,1,0_1,2.485652165952052
1.4377302423897584,2.217471452692425,-0.7519224808870918,-0.3616722662664643,5.822190709055375,-560.1955320274808,860.6078984708136,73.12559765832768,2,2,2,0_1,5.659848162621118
2.4652071732066854,2.2330621397619854,0.2139138512575223,0.81925002064917,4.316124428836324,-553.639980765153,858.2653761404921,-72.04439482311645,1,5,1,0_1,2.7464830023503564
1.2174669657514494,2.2353233388880014,-0.2429808230213317,-0.0096711582768436,5.546624895982195,-514.4409585723915,863.3431922769329,-6.520651111053198,2,2,2,0_1,5.134893893714845
1.087164217426101,2.239706946330215,-0.3435244329002024,0.4293222020218289,2.282554517306981,-372.3106200317182,860.6678292095913,-58.29435904542018,1,1,1,0_1,2.064751822137827
0.5733082486459657,2.2526169503905726,0.2394340643251935,0.5544844858105152,1.4838686040277105,-575.3655529496964,858.6247189318632,-59.01502743774182,1,1,1,0_1,1.332745599335016
1.4703705623612704,2.2580211696982864,0.1477924631165795,-1.0608381488656309,5.984959805416136,-62.64708162989777,862.9882551882192,-86.91448869253017,2,2,2,0_1,5.800709168195917
1.565951802347603,2.262500036300869,-1.7694895290636057,0.0262375963292692,6.803842789522545,-59.57611218518628,855.8478173665749,28.46342897855128,2,2,2,0_1,6.538502375722946
0.9851601341460304,2.262509307130596,0.3810862154849754,-1.5760830541694686,6.744375710674708,65.82604732132178,860.0476838133698,88.4084443473743,2,2,2,0_1,6.444141764189034
1.0983566205179112,2.271269734630686,-0.2696687768944315,-1.2757624538134364,2.053097647913431,-628.7113623305538,858.555491629736,101.9878514658302,1,1,1,0_1,1.921731177004892
1.822984072269288,2.271881306477966,0.0004223670852778,-1.3806453830324774,5.860803621111708,-264.0175731981972,860.4188009674313,21.382782509125946,2,2,2,0_1,5.693039098495913
2.449908841251801,2.275565760421389,-0.2623157732103343,-0.1512963126216268,6.002787326441025,-404.4864161980731,857.0708904975453,99.72801988612142,2,2,2,0_1,5.854829622264756
1.9558138241857632,2.2854123895932754,-1.183129255019303,1.1941508551676174,1.7332960452354924,-324.46238861494544,857.6840701137103,-50.06867746044409,1,1,1,0_1,1.5022701623950043
1.7949386470983208,2.2984080878877218,-0.534472362914439,0.6226888609333102,2.4065294979944905,139.2975979679907,860.5024496768364,40.74152894157787,1,1,1,0_1,2.1061708979971785
1.7707870747693528,2.300465854434383,-1.076696738778572,-1.0019147555304952,5.6343110156522265,-804.6053861083824,858.9636875986997,101.29808611554438,2,2,2,0_1,5.388361110289865
2.393836665270502,2.307853671474107,-2.072833833715928,0.2938924054529425,2.257784275508553,-503.5529342812631,856.0098942382501,78.78361235751973,1,1,1,0_1,2.0642059562356523
1.9671425482607712,2.324226763225474,-1.4689642984826374,-1.1346925863464254,2.003726377534722,-707.4849740225322,857.7951737045813,-89.94441811184436,1,1,1,0_1,1.844713549493852
0.7005582141640714,2.326036963473326,-1.9510537266211436,-1.4228700672052137,6.24239098719952,-172.14527112362134,857.9673433400061,49.95755740310207,2,2,2,0_1,6.060996971743934
2.5046049004588165,2.339642172255468,-1.122084217439755,-0.2581438710737086,4.304852205052649,27.60876307974351,857.8740807564805,-42.93971133397051,1,5,1,0_1,2.74150733172222
1.655271994318646,2.3405235168060896,-0.1495770423883568,1.4832740530673507,3.2962468172613626,-41.971190645866784,864.1984905123668,-71.07292735653047,1,5,1,0_1,2.465117077986945
-1.2902986727205994,2.351152790048685,0.2416858261848109,2.4373743317729275,5.618162016539933,-370.7662878231149,858.634440085689,-7.063860569307863,4,4,4,0_1,5.32356507361368
0.8984245346089447,2.356120190653142,-0.5295857422372873,-1.159716175758824,6.803842789522545,-259.38029419776467,857.3590527650165,30.4196395435056,2,2,2,0_1,6.468483243029121
0.6018223827501611,2.3629446667450367,-0.465344731158915,0.1448172469629655,2.2431742159036485,-226.09806708385676,859.090005661946,-64.77386348069592,1,1,1,0_1,2.0468470005077206
2.2602460735788608,2.368629059951478,-0.9912856605231208,0.0056505269025411,6.158628434158363,-225.66221948939076,859.7950546854523,104.06818478012362,2,2,2,0_1,6.001700612047092
2.3589053998878176,2.384420746366387,0.0453199399176857,0.9768269564202824,2.5134516451069038,-459.02486588638766,861.546429817748,101.2458239718934,1,1,1,0_1,2.2052787598012578
1.6528792544159228,2.386546253390013,0.4292078748563228,-0.1361476980199427,2.0804203962932943,-290.796053970338,856.3452552788918,14.780933556871062,1,1,1,0_1,1.958764571449036
1.0105847272757718,2.399290175988811,-1.286128821694447,-0.2878149166312686,5.901516949677,-0.3106888811583985,863.5947436275346,-30.427737764576648,2,2,2,0_1,5.708790525620183
1.6516652932789948,2.4008402006177345,-0.0826038081192379,0.554783129531195,6.224794053689695,-66.5541113192497,858.7433785336347,-57.404215900709005,2,2,2,0_1,6.057525400022854
1.096180063017426,2.4013641094620666,-0.1074233297490433,0.2557214607351818,6.182400147095619,-543.9176865583179,862.7401139542479,96.90245290787264,2,2,2,0_1,6.002787326441025
1.941188300832374,2.4070160774936515,0.3730866995570676,0.988649296005551,6.803842789522545,-580.7285206216036,858.3187653140649,105.45140526023614,2,2,2,0_1,6.468926647481198
2.7380041610640493,2.419012560297683,0.4310047939570953,-0.1672186058288202,2.464410583904677,-31.788795904164346,856.8817754468548,2.160110119674499,1,1,1,0_1,2.164502238445302
1.76756543198962,2.4286614299028155,-0.7231261131718318,0.3157372238583849,5.108302612038319,-586.8737465995328,857.2893854459962,55.93352408895666,1,2,1,0_1,2.800027317849747
1.8771324451091236,2.438183215407492,0.3352152074928362,0.3049267079062222,1.8072380998331112,-266.2341496550749,859.2198270010579,-28.827343322639702,1,1,1,0_1,1.616335531445365
2.007777174849416,2.438499710069313,-0.6957304650197556,-0.3071770175618813,6.419045277306299,-835.7476414019736,858.8488335903382,72.62548526528134,2,2,2,0_1,6.278284333149498
0.6787877604711517,2.4496242444483043,0.4237542034853847,0.4656781627748926,3.7244530097890607,-793.6697362446607,862.8900346543978,-25.215932933010407,1,5,1,0_1,2.515110716446696
0.6830137462954293,2.4515763911397124,-0.4907221308327518,0.4108800852557732,2.0299831084176496,-863.1034685418276,856.3113914379694,-80.08650518214228,1,1,1,0_1,1.8781258468940192
-1.445499300336641,2.4766570390504383,-0.1487276190948221,0.36778624646065,6.803842789522545,-205.5969264642188,858.8661101555152,-5.3444949492003815,4,4,4,0_1,6.674125482617978
1.350284587996361,2.5125662726917604,0.0001656519345576,-0.7190272386585026,5.5564914997508135,-824.3058941325332,859.0023593610995,-21.09761440408559,2,2,2,0_1,5.2227878427794
2.5375956372488875,2.543472194302522,0.2122898795197027,0.5441728843603596,6.144176752766422,-36.38124087766806,857.717268767214,-75.82584468320357,2,2,2,0_1,5.994812496504287
2.792300551575553,2.5482469968956867,-0.4941215163474801,-0.8697967510902421,6.443816533307087,-130.18079738790203,860.8737427758554,-6.5415966945220845,2,2,2,0_1,6.308633213047597
1.3505026846709127,2.5539152525074607,-0.995090588313028,1.0625553134792465,1.7398194170491306,-207.497617172427,860.0898633591253,-40.49090260992563,1,1,1,0_1,1.5343886912498892
1.9580662250849268,2.591312343979076,-0.5255154231771166,-0.5824023529833076,1.7373897116819923,-406.98655192766586,858.3590960105375,-18.69259247844793,1,1,1,0_1,1.5037317303150424
2.5989268361303663,2.599550474536654,-0.493089126431582,0.2090004249870848,5.994582377446694,-574.3968895911191,857.4216918815507,63.6442421202824,2,2,2,0_1,5.822190709055375
2.197965862624116,2.600565450649296,0.0024368161227315,1.4178012773357953,2.0953503811064924,-573.1141793291406,858.204354159514,-76.67395372729106,1,1,1,0_1,1.9646528196982824
-1.271764340600572,2.60119716001563,0.2038812145172963,1.1702234039804238,6.299903634897381,-230.95271976543108,859.3382658119666,-6.862365087290911,4,4,4,0_1,6.109834935356092
1.075202435998546,2.604073083317961,-1.244716516962902,0.0170172613888493,1.4550911487192113,17.361094558740078,859.5273451164641,85.43231035387771,1,1,1,0_1,1.3246838149752431
0.9588861583525842,2.6074182548084144,-0.0218436316079454,0.0535925737798975,4.426539809735059,-189.6616747855064,863.5740294870355,-78.94192871807192,1,5,1,0_1,2.7502588963658745
1.840366049427972,2.6136018290756797,-0.3903291265165621,0.9189098795429722,2.515110716446696,-376.4812879521522,861.6209393533396,-47.600849905049415,1,1,1,0_1,2.207650524002807
1.6347687810156917,2.613972240051463,-0.3809766988357272,0.7095099120778403,6.337385690435461,-546.915764061567,859.598508758951,-83.25315768892816,2,2,2,0_1,6.186753931904374
1.242143624630928,2.616547048631965,-0.2528582848216398,-0.8686601031081485,6.376952397538425,-770.6050411098167,862.9926569032272,-19.478021743933127,2,2,2,0_1,6.24239098719952
2.2506270447807983,2.619484349268802,0.1001796021183258,-0.8375287861455517,2.750778801761532,-313.5500982041313,858.5090824551742,-76.36113186549699,1,1,1,0_1,2.411557729549214
0.9898080125989472,2.6812322797807164,0.1870287294325981,0.9906264571469086,2.1061708979971785,53.14290775477208,857.7721534645581,45.14231539945891,1,1,1,0_1,1.9661088508350024
1.4868616831417985,2.7006078325074485,0.1536392931920253,-0.7099937422416801,4.138860281961507,-619.514963033042,860.1265203415853,6.221254633603024,1,5,1,0_1,2.668389066068364
1.4635311869156018,2.775604050579978,-1.0935029587323368,0.6128642227077523,1.9140115611664608,-364.3344437031553,861.8396801305336,-28.394562307462337,1,1,1,0_1,1.7325123895577097
0.9578040235801188,2.7789177364037734,-0.8574857864321244,1.1212788743571436,5.940057134530731,-394.9390497762597,861.2167921918629,30.165605866535827,2,2,2,0_1,5.735776602375655
2.2064878217177277,2.7897765026043397,-0.6153138798298387,0.7058664498587274,6.058415438266805,-826.6986635750679,858.3801873357339,58.02156939147138,2,2,2,0_1,5.906439623546354
0.3415888796670048,2.790969015246918,-0.1707542967441664,0.2585341713478252,3.2374503756460373,-112.86425281589324,860.6738774914733,87.04475693424237,1,5,1,0_1,2.464410583904677
-0.2936192150230553,2.803333091920756,-0.4291003722837494,0.2107461127177377,6.460584456862336,-123.00045985998544,860.2276368052151,-71.70470828070157,4,4,4,0_1,6.317018823595168
2.456037303139874,2.806745225840877,0.0515795318480961,-0.2977654208568424,1.5037317303150424,-53.56806261003391,855.934775734313,-75.28439777669323,1,1,1,0_1,1.3457232250757372
1.434279057285945,2.813612128109096,-0.4612083205813755,-0.1811831135212214,2.689202337172678,-196.9295446986432,863.5747518317412,-82.70180069414823,1,1,1,0_1,2.3286619626343485
1.4604290322780535,2.847142153166295,-0.3033021927899897,0.5303050149339302,2.411557729549214,-438.4795914944478,863.1016890315844,15.889880913647149,1,1,1,0_1,2.1260468726089448
1.1435979828793823,2.8820345360805693,-0.1482301271021666,-0.8358473552168268,2.024556224621569,-288.2635047080141,856.1717617735737,40.04938065533953,1,1,1,0_1,1.8744865134027255
2.3856645354295782,2.886011999588073,-0.4352912016913541,-0.2565341004457533,6.085220067830251,-302.6180913829991,858.1542498225338,-40.42349296605244,2,2,2,0_1,5.952847136793578
2.325475631574908,2.8887710425321997,-0.2359597426336222,-0.5148145843041144,3.440042568366331,65.62100148412175,859.675032140386,103.10606540382732,1,5,1,0_1,2.4863817757654285
1.7606370532657332,2.920248714087609,-0.6937041725687203,1.208923944197878,6.803842789522545,-696.6320003103128,861.1721265936666,-26.29579162359769,2,2,2,0_1,6.556448942028903
-1.7365838293525866,2.986161874830186,0.3374429816278123,2.722425087510266,6.549659929761897,-435.8560728432179,856.1984704024964,-72.84979010503045,4,4,4,0_1,6.376952397538425
-0.4631978021973807,3.0178309558184893,0.417538321715743,0.8685291954242604,6.803842789522545,-245.83013584674308,864.2541194152037,-71.01678525425382,4,4,4,0_1,6.484543214228626
1.353682847116128,3.020952548602406,-0.5401426199795053,1.4434784878293945,6.285076462602543,-494.8599689370447,862.6214649068284,-40.16290903838731,2,2,2,0_1,6.097219272665178
3.230603778644368,3.031225083093429,0.3797585863039622,1.1820240648442095,2.2855081968698623,-727.4895411276216,861.8068154249188,-69.40987632435937,1,1,1,0_1,2.0672112861451133
-0.329940775494228,3.036294001715409,0.1659378442635389,4.021645387609668,6.340983487288304,-703.5954255872505,863.6233138445832,-37.76748734601583,4,4,4,0_1,6.196375441868088
0.4340480348687717,3.0821851925237773,0.4115510672469992,1.1968354491913464,0.5798587717672729,60.02054662432879,863.7343906665348,-6.228890946624048,0,0,0,0_1,0.2056687791057081
0.7516490383643237,3.159266135799979,0.0179727142496371,-0.0044768150632372,6.186555663287095,-602.9166415462382,859.9091512332022,-93.87028126434696,2,2,2,0_1,6.023563877460743
2.6575823074829863,3.160208698100212,-0.5747258124553579,0.3647102176652861,4.276866595261853,-749.3116069734408,863.9453657878431,-63.88356831709132,1,5,1,0_1,2.689202337172678
1.522995858347854,3.170699763824582,-0.1399678053563269,-0.6545591067378458,1.3711497748230947,-411.82208346567023,859.8890874284666,100.97535056978656,1,1,1,0_1,1.2359705543604385
1.2097291516482729,3.2138162868894917,0.3310392779611986,-0.6713677338712052,2.74150733172222,-837.43072598189,859.9533531760719,101.59435977257182,1,1,1,0_1,2.333530806036073
1.4036950688371217,3.285040116954106,-0.1302343248578353,1.4361690847298578,5.982337070997184,-533.4715035480724,860.0550555307926,-49.77110407598431,2,2,2,0_1,5.776739649601009
1.8654025753230272,3.301948644275447,0.3134432043220372,-0.642543160544276,1.6770652302822155,115.9413751555207,862.9966254544771,-7.493178254336314,1,1,1,0_1,1.479044796106151
2.563322024105945,3.3327540580725934,0.4634331996808707,-0.5977693433182587,1.3457232250757372,-130.86113749030676,861.9442334841103,107.68852338945814,1,1,1,0_1,1.2051190018524305
1.9863172077732316,3.4227324681906204,-0.8520909304602982,1.210759794593705,2.1380300470243383,-890.183560721624,862.2148599144315,71.46919830475204,1,1,1,0_1,1.9981876568801875
2.6520937723595783,3.4518019250714183,-0.126823658421576,-0.2250620456945707,2.216930211831722,-66.22873662696583,855.972744635988,12.75025416213144,1,1,1,0_1,2.0399935355710506
2.13995352155364,3.615474677613628,-0.283232568752819,0.712306530815829,5.650842761166632,-121.3536542609358,855.9205718351734,-32.46709981117712,2,2,2,0_1,5.451325304281474
2.262299637762351,4.010198826927995,-0.2541720774049872,0.1147107738738008,6.278284333149498,-757.5644470946038,858.3299173284213,42.11077136509167,2,2,2,0_1,6.091561635085326
1.480643514887267,2.7924662588385853,0.4809653991432919,-0.5420517218685241,5.8886025915765225,-596.572944905243,861.3282128611143,36.65615310845264,2,2,2,1_0,5.804393701786679
0.7203765562634867,1.6143544758109654,0.4825499448658745,0.7101243406990689,6.515221916890082,-86.03645531450437,859.7218903618178,-84.21601803077817,2,2,2,1_0,6.352718928955354
0.8613622043692369,1.881632661778497,0.4873104967257416,-0.4878263234555058,2.512661681543283,-339.7893362424431,863.0052020663264,-48.541422689211146,1,1,1,1_0,2.0183745441182985
-0.057608097264267,1.3059290431453083,0.4913333600347402,-0.2039817739366842,1.301874075800496,-589.6701714027292,863.5260075457358,6.207561855721608,0,1,0,1_0,1.0123366604720618
-2.1206462984891017,2.5769806049621984,0.4925713218484775,1.0773623626696167,6.94634940048105,-544.9415999183893,856.4508543161586,-4.612730673976202,4,4,4,1_0,6.789541897289659
2.473726816660397,1.0502655787373585,0.4926169198169132,0.5434986263652027,5.92127306055657,-781.0461095112935,857.8809508110417,9.831605754792818,2,2,2,1_0,5.855904651472957
-0.5312156155020353,2.3810583661886096,0.4937959760919687,1.8847264741991163,6.03843058346365,-174.80562361975592,858.7776644513141,5.738544545359062,4,4,4,1_0,5.982920388631046
2.1970378379657958,1.1508912875787451,0.4977657152347216,0.0682545140520192,5.55649381240087,-204.7771427639328,858.4380755950618,-21.65536330809718,2,2,2,1_0,5.396257160070603
-0.1873095655593444,-0.7502600319320982,0.498279945877999,1.5014366500464529,1.1740481933851796,-152.37169793016324,857.15681427183,17.20529312160039,0,0,0,1_0,0.956832914049401
0.3831018746530061,1.0345743732863568,0.5023721555564948,1.2898723837470658,5.897818197529023,9.339384980626876,857.3097590952503,-3.03229943342312,4,4,4,1_0,5.83742783743693
-0.8567139984488898,-1.6991165794478456,0.5062254928850279,0.3041582808047706,0.956832914049401,-245.31947417265064,861.7234339886882,-80.39529394168602,0,0,0,1_0,0.5596656410619646
3.339118498895401,1.4805163261912138,0.5070215047456789,-0.2919621836343082,2.317136760130952,-434.8311111154191,862.0449330303994,73.04837640563883,1,1,1,1_0,1.9851565787656515
1.1589139230355654,1.3310958089378444,0.5083344241673812,1.6797774313332123,5.785305191217018,-889.4191417423792,862.3616907366384,-37.4461781614186,2,2,2,1_0,5.6660022401366925
3.0199055479161725,0.5985860248721557,0.5107135404867064,-0.1465572949763103,5.421362710633565,-460.261273083724,857.3522182447789,-75.8153960103242,2,2,2,1_0,5.313523174088223
-1.2405307448529062,-0.0097974182775317,0.5108739670218991,0.1566762040781452,1.2420720682086983,-122.02905591529291,857.6069958681767,-15.326982434401842,0,0,0,1_0,0.9965093298415272
-0.4355061796201461,-0.3775454926315468,0.5163007596681181,1.2745493013115177,0.864121705585309,-720.2510164392595,863.5378065413414,69.01189848121305,0,0,0,1_0,0.5032635999521013
1.7584634184928234,0.2350474383742931,0.5273965347459241,-0.2504464244185235,5.982920388631046,65.84582327401192,864.098222174153,-63.26125707145175,2,2,2,1_0,5.92127306055657
-0.9155170974609012,1.074836358912628,0.5312578613457957,1.912235457299574,6.375649740609529,-682.9978326837252,858.1666445241209,16.11183938478385,4,4,4,1_0,6.183555091137751
-0.5758753667157669,-0.2676009886727587,0.5357380390640308,-0.2181788557981364,1.8900050308121483,-622.233044810516,861.0992159279957,-46.77540373396468,0,1,0,1_0,1.3468890059622955
0.6997349403155402,1.292963149866318,0.53638449379297,0.334718576710947,6.789541897289659,-786.7077624206113,862.1389300751933,27.6976726044566,2,2,2,1_0,6.600095421654246
1.4844643152898138,1.1277516345759573,0.538288988773456,-1.2142989973446476,5.804393701786679,-96.98915910734314,856.4842288167279,-4.133179178028698,2,2,2,1_0,5.704006310919024
2.128640126920666,1.6439153209227828,0.5423406970714153,0.1604553577847542,2.026292217245296,-663.2897318851781,855.6937471446465,-32.935076044422686,1,1,1,1_0,1.7283248210828388
0.8411144217665625,2.15240081795541,0.5426031664351509,2.614763622019545,6.438812880318519,98.95001368427216,855.6860598774673,10.254263649344496,4,4,4,1_0,6.291017877871369
1.1867608933253324,-0.4131437151100574,0.5435173595611862,-0.0772989360119117,6.198965293558379,9.051766885520747,857.7414598854791,-60.47203251334426,3,2,2,1_0,6.10446780539566
0.3005584146765376,-0.8621958223434449,0.5488411679987515,-0.1006295360797185,0.8564133448210614,108.36667825513442,861.2427143840714,61.07628344825236,0,0,0,1_0,0.4048170921246931
-0.395147851027321,2.2232140438090515,0.5576633301061584,2.532515568738038,6.0416322535691664,-870.6334016690059,857.2237900088419,-85.30695845971664,4,4,4,1_0,5.986998018562933
-0.9511579904465944,0.4651938998367233,0.5595584546332097,-0.1656789625511898,6.244614123783906,-236.68929046701052,858.7107469302803,63.434328559659455,4,2,2,1_0,6.106643626538096
1.1084484459854222,1.242691959026094,0.5664869413508724,1.381571080986724,1.9851565787656515,-376.4263030824987,862.4610388266434,-47.07802990083073,1,1,1,1_0,1.693173886502231
-0.3707341542499698,0.4567124085545336,0.5692919024711118,0.5234925250832462,1.134946469844063,30.942623328693543,857.196886375249,60.14355735507765,0,0,0,1_0,0.9153501821531976
