      0.488776093310; 3;10
      0.149018370621; 0;4;6;8;9
      0.149003041155; 0;4;6;7;9;10
      0.148984670237; 1;2;4;6;7;8;9;10
      0.148958262031; 0;4;6;9;10
      0.148934903310; 2;4;5;6;7;9;10
      0.148909324612; 1;4;6;7;8;9;10
      0.148798248965; 1;2;4;5;7
      0.148778410421; 1;2;4;5;7;9
      0.148759255743; 1;3;4;5;8;9
      0.148726769772; 2;5;6;7;8;9;10
      0.148720097241; 1;2;5;7;8;9;10
      0.148659000705; 0;1;2;4;6;9
      0.148605051827; 0;1;2;5;9;10
      0.148582346590; 0;1;3;4;5
      0.148571454638; 1;2;3;4;6;7;9;10
      0.148535830580; 0;1;2;3;4;5;8
      0.148508355628; 0;1;4;5;7;8;9;10
      0.148488708248; 0;1;2;3;4;6;7;8;9;10
      0.148383075517; 1;6;8
      0.148375985638; 0;2;5;6;8;9;10
      0.148360463566; 0;1;3;4;6
      0.148355101592; 0;1;5;6;7;8;9;10
      0.148336337597; 1;2;7;8
      0.148326826683; 0;1;4;8;9;10
      0.148314533819; 0;1;3;5;6;8
      0.148292722412; 4;6;8;10
      0.148277634154; 0;1;2;5;6;7;9
      0.148232261016; 0;1;5;8
      0.148225070423; 0;1;5;7;8;10
      0.148219798391; 1;6;7;8;10
      0.148213353678; 1;5;6;9;10
      0.148210856773; 0;2;4;6;9;10
      0.148157318261; 0;4;5;6;7;8;9;10
      0.148125899572; 0;1;2;3;4;6;7;9;10
      0.148116411995; 1;2;3;4;5;9
      0.148094837537; 0;2;6;7;8
      0.148078954928; 0;4;5;7;8;9
      0.148067046087; 0;1;2;3;4;5;7;8;9
      0.148061405700; 1;2;3;5
      0.148043743732; 0;1;2;3;4;5;7
      0.148041357600; 0;1;3;4;5;6;8;9;10
      0.148041043217; 0;1;2;4;6;7;8;9;10
      0.148038094340; 0;1;2;3;4;5;7;9
      0.148004049761; 2;4;5;6;8;9
      0.147949616704; 1;2;4;5;7;8;9;10
      0.147926632893; 0;1;2;3;4;5;7;8
      0.147904803643; 0;4;6;7;8;9
      0.147902084952; 0;2;4;5;10
      0.147888531188; 1;2;4;5;7;9;10
      0.147881886054; 4;6;7
      0.147876451761; 1;4;7;8;10
      0.147874400983; 0;4;5;6;7;8
      0.147809304753; 0;5;6;7;8
      0.147788899226; 0;1;4;8;9
      0.147784667735; 1;2;4;6;8
      0.147749379000; 0;1;2;3;4;5;6;7;8;9;10
      0.147719037479; 2;10
      0.147685586866; 1;2;5;8;9;10
      0.147657941432; 0;2;3;4;6;8
      0.147583382621; 0;1;5;6;9;10
      0.147569681311; 0;1;3;5;6;7;8
      0.147565928681; 0;1;2;6;7;8;9
      0.147552140245; 0;1;2;4;7;8;9
      0.147539916967; 1;2;6;8;9
      0.147530897100; 1;2;6;7;10
      0.147522696529; 1;2;6;7;8;10
      0.147520536321; 0;1;2;3;5;6;7;8
      0.147491094603; 0;1;3;4;5;6;7;8;9;10
      0.147490683241; 0;1;2;3;4;5;9
      0.147481038984; 1;2;4;6;7;9;10
      0.147435271822; 0;3;4
      0.147419145218; 0;3;5;8
      0.147398791703; 0;6;8
      0.147390490670; 0;1;2;6;9;10
      0.147381436283; 0;1;2;3;4;6;7;10
      0.147309186758; 1;4;5;7;9
      0.147290683234; 1;2;5;6;8;9
      0.147285736222; 1;2;3;4;5;8;10
      0.147275031610; 0;3;4;5;8
      0.147273072497; 1;2;3;5;6;8
      0.147183718986; 1;2;3;4;8
      0.147170322732; 0;1;3;4;6;9
      0.147162719346; 0;1;2;3;5;8
      0.147047295617; 0;1;2;5;6;7;8
      0.147043419828; 2;4;5;6;9
      0.147041048928; 0;1;3;5;8
      0.147031439054; 1;2;3;4;5;6;9
      0.146931558720; 1;5;9;10
      0.146896712326; 0;1;5;6;10
      0.146882277439; 0;1;5;6;9
      0.146877268146; 0;2;4;6;7;8;9
      0.146859647302; 0;1;2;3;5;6;8;10
      0.146848183703; 0;2;3;4;5;6;7
      0.146814380676; 1;5;6;7;8;9
      0.146791889780; 1;2;3;4;5;7;8;9
      0.146729176236; 1;4;5;7;9;10
      0.146724070789; 1;2;5;7;10
      0.146693717983; 1;3;4;5;6;7;8;9
      0.146626185513; 0;1;2;3;5;6;7;10
      0.146605159612; 0;1;2;4;5;7;8;9
      0.146574313947; 2;4;5;6;8;9;10
      0.146512465576; 0;1;5;8;9
      0.146511777651; 0;1;2;3;6;8;9
      0.146485531496; 0;1;2;3;4;6;7
      0.146483135499; 0;1;2;4;5;7;8;9;10
      0.146412876980; 1;3;4;5;9;10
      0.146406708518; 0;1;2;6;7;8;10
      0.146385288491; 0;3;4;5;6;7;8
      0.146336935243; 4;5;9
      0.146234884572; 0;1;3;4;6;8
      0.146206016391; 1;2;3;5;6;7;8;9
      0.146203632902; 0;2;3;5;6;8
      0.146181895893; 2;4;5;6;7;8;9;10
      0.146149935640; 2;3;4;5;6;8
      0.146137639564; 2;3;4;5;6
      0.146136839317; 0;1;2;3;4;6;8;10
      0.146129044275; 0;1;2;3;4;5;6;8;9
      0.146115771673; 1;3;4;6;8
      0.146113784363; 0;2;5;6;9;10
      0.146049965174; 0;1;2;4;5;9
      0.146043632896; 0;2;3;4;5;6;9
      0.146031392909; 0;1;2;5;7;8;10
      0.145988486976; 1;4;5;7;8;9
      0.145978797856; 1;4;8;9;10
      0.145953810239; 1;2;3;4;5;6;7;9;10
      0.145949023385; 1;2;3;4;5;8
      0.145944235949; 1;3;4;5;6;7;9
      0.145873009135; 0;1;2;3;4;5;8;9
      0.145841065626; 1;2;8
      0.145814119780; 0;1;2;6;7;10
      0.145792901106; 1;2;3;6;8
      0.145733596925; 0;3;4;5;7
      0.145722548260; 2;4;6;8;10
      0.145701434835; 4;8;10
      0.145665222742; 1;6;8;9;10
      0.145620050963; 0;2;4;6;7;8;10
      0.145598764695; 5;6
      0.145572513414; 1;3;4
      0.145526635868; 1;2;3;5;6;7;8;10
      0.145507486656; 3;4;5;6;9
      0.145487649720; 0;5;6;7;8;9;10
      0.145466698364; 0;1;2;5;6;8;9;10
      0.145459231456; 1;3;4;5;6;7;8;9;10
      0.145441559689; 0;1;2;4;5;6;7;9
      0.145418099680; 0;2;3;4;5;8
      0.145416637510; 1;4;6;7;9;10
      0.145389590333; 1;6;7;8;9;10
      0.145382427830; 0;1;3;4;5;6;7;8;9
      0.145361237293; 0;1;2;3;4;5
      0.145335544565; 0;1;4;5;7;10
      0.145243242146; 0;1;2;4;8;9;10
      0.145230576833; 0;2;4;5;6;7;8;9
      0.145199764696; 0;3;4;5;6;7;9
      0.145199370246; 2;4;5;8;10
      0.145184599056; 0;2;3;4;5;6;8;9;10
      0.145184460867; 0;2;3;4;5;6;7;9
      0.145141281643; 0;1;2;4;5;7;8
      0.145136882404; 0;4;5;9
      0.145040472339; 0;4;5;7;10
      0.145037665221; 1;2;3;4;6;8
      0.145015060912; 0;4;5;6;7;9;10
      0.145007091466; 2;5;8;10
      0.144985244107; 0;1;5;6;7
      0.144975902937; 0;5;6;7;10
      0.144937281426; 1;2;3;4;5;7
      0.144918867244; 0;1;4;6;7;10
      0.144851532921; 0;1;3;4;6;8;9
      0.144845715792; 0;1;2;3;4;6;7;9
      0.144839974941; 0;1;2;4;6;8;9
      0.144825051511; 0;4;5;7
      0.144812945422; 1;2;3;5;8
      0.144804805775; 0;1;2;3;5;6;7
      0.144804185038; 0;1;4;5;7
      0.144719495712; 5;8
      0.144694158483; 3;4;5;6;7;8
      0.144672519685; 0;3;4;5;6;8;9
      0.144669180548; 0;1;2;5;6;9
      0.144581545988; 0;5;6;9
      0.144548317282; 1;4;7;8
      0.144531766539; 1;4;7
      0.144492248498; 1;2;4;8
      0.144472982233; 0;4;5;8;9;10
      0.144406170559; 0;1;3;4;5;6;7
      0.144400054801; 1;2;5;9;10
      0.144380394019; 1;3;4;8
      0.144240224921; 0;1;2;3;5;6;8
      0.144153991153; 0;1;4;7;8;10
      0.144120635387; 0;1;2;4;6;7;8;9
      0.144110946244; 1;2;4;7;8;10
      0.144100630323; 0;1;2;4;6;7;10
      0.144053643081; 5;6;8;9;10
      0.144028952132; 0;1;3;4;6;7;9
      0.143992110629; 0;3;4;5
      0.143975465362; 1;2;3;5;6;8;10
      0.143939122234; 1;2;6;7;9
      0.143844311162; 0;1;4;6;8;9
      0.143777774236; 1;3;4;6
      0.143771683454; 0;1;3;4;5;6;7;8
      0.143707114870; 1;3;4;6;7;8
      0.143692987979; 0;1;2;6;7;8;9;10
      0.143675881854; 0;1;2;3;5;6;8;9
      0.143537511585; 4;6;7;8
      0.143537114125; 0;1;3;5;6;7;8;9;10
      0.143529321614; 0;1;3;4;5;6;7;8;10
      0.143512749630; 0;1;2;4;10
      0.143502078441; 0;1;4;5;9;10
      0.143500628762; 0;1;2;5;6;7
      0.143454489236; 0;1;2;4;6;8;10
      0.143451378406; 4;5;6;9;10
      0.143440943713; 2;4;5;6;7
      0.143433550559; 0;2;4;8
      0.143425532254; 0;1;5;6;7;9;10
      0.143388785923; 4;5;6;7;8;9
      0.143221350916; 0;1;2;4;5;10
      0.143209915546; 3;4;5;6
      0.143114613591; 0;1;4;8
      0.143111999863; 0;1;2;5;6;8;9
      0.143072263429; 1;2;6;10
      0.143000931048; 0;1;2;3;4;5;7;8;9;10
      0.142998650640; 0;1;5;6;7;8;9
      0.142964830704; 0;4;5;6;7;9
      0.142910077509; 1;2;5;6;7;8;9
      0.142853247940; 0;1;3;4;5;7
      0.142802910710; 1;3;4;5;6;8;9;10
      0.142777836656; 0;1;4;5;10
      0.142767204698; 1;3;4;5;6;8;9
      0.142760871891; 1;2;10
      0.142724655924; 0;1;2;4;5;7;10
      0.142697746902; 1;2;3;4;5;8;9
      0.142680818444; 1;3;4;5;9
      0.142654587175; 5;6;8
      0.142639963341; 1;10
      0.142581458971; 0;2;4;5;6;7;9;10
      0.142469935629; 1;2;5;6;7;10
      0.142438138151; 1;2;4;5;6;7;8;9
      0.142423668439; 2;4;5;6;10
      0.142405026067; 1;2;6;7;8;9
      0.142358712650; 1;2;4;5;7;10
      0.142328201576; 0;2;5;8
      0.142303171317; 0;2;4;6;8;9
      0.142262798171; 0;1;4;5;7;8;10
      0.142254510931; 1;2;4;6;7;10
      0.142242420003; 1;2;3;4;5;6;9;10
      0.142219514340; 5;6;7;8;10
      0.142216575248; 0;1;2;5;6;7;10
      0.142178411485; 1;2;4;5;9
      0.142111564962; 0;1;2;3;4;5;6;7;8;9
      0.142063939486; 0;1;4;5;8;9;10
      0.142058346525; 1;2;4;6;9;10
      0.142034107451; 0;4;5;6;7;8;10
      0.142004835712; 0;1;2;4;8
      0.141900200242; 0;1;2;4;6;8;9;10
      0.141848167821; 1;3;4;5;6;7
      0.141846303664; 1;2;3;4;5;6;7;8;9;10
      0.141776312044; 0;4;5;9;10
      0.141762704896; 0;2;4;5;6;7;9
      0.141757335218; 0;1;2;3;4;7;8
      0.141748503480; 0;1;5;6;7;8;10
      0.141700349632; 2;4;5;6;7;8;10
      0.141663827900; 1;4;5;7
      0.141657318537; 0;1;2;3;4;5;6;9;10
      0.141588464277; 0;1;4;5;6;9
      0.141562081186; 4;5;6;8;9
      0.141538209864; 0;1;4;6;7;8
      0.141516005466; 0;1;5;7;9;10
      0.141475819525; 4;5
      0.141473522999; 4;5;6;7;8
      0.141460914611; 0;1;4;6;7;8;10
      0.141407086791; 0;1;2;4;5;8;9
      0.141377825735; 1;2;5;6;7;8;9;10
      0.141229377405; 1;2;5;6;7;9
      0.141176874941; 0;1;2;4;6;7
      0.141116668565; 1;3;5;6;8
      0.141100690949; 1;5;6;7;8;9;10
      0.141070822311; 1;4;5;6;7;8;9;10
      0.141051597189; 1;2;6;9;10
      0.141025772176; 1;5;8
      0.141010388430; 1;2;3;4;5;6;8;9
      0.141005215100; 0;1;2;4;8;10
      0.140985024429; 0;1;2;3;4;5;6;7;8;10
      0.140976175618; 1;2;4;5;8;9;10
      0.140948714755; 0;1;2;4;5;7;9;10
      0.140943723243; 0;5;6;7;8;10
      0.140912735081; 1;5;6;7;9;10
      0.140850360013; 1;2;3;4;5;6;7
      0.140849378164; 2;4;5;6;7;10
      0.140832925697; 1;5;8;9;10
      0.140824506763; 1;4;5;6;7;9
      0.140822927306; 2;4;5;6;7;9
      0.140815237923; 0;2;4;5;8;10
      0.140806673318; 0;1;2;3;4;6;7;8
      0.140805273882; 1;2;6;8
      0.140796904512; 0;1;2;3;4;5;6;8;9;10
      0.140782096619; 0;4;6;7;8
      0.140770064185; 0;1;2;3;5;6;7;9
      0.140704505531; 0;2;5;6;7;8
      0.140703635135; 0;2;8;10
      0.140702721899; 0;1;3;4;5;6;7;9
      0.140674584615; 1;2;3;4;5;6;7;9
      0.140547437097; 1;5;7;10
      0.140547328353; 1;2;4;6;10
      0.140445526578; 1;2;4;6;7;9
      0.140364965429; 1;2;4;5;6;7;9
      0.140355422921; 0;2;6;8
      0.140309404748; 2;4;5;6;8;10
      0.140298925275; 1;2;4;6;7;8
      0.140270723047; 0;1;2;5;7;9
      0.140204384766; 4;5;7
      0.140157439442; 0;1;2;4;6;7;8
      0.140014065314; 1;2;4;5;6;7;8;9;10
      0.139995313025; 0;1;2;4;5;9;10
      0.139857394136; 4;5;8
      0.139852028977; 1;2;4;5;8;9
      0.139849804948; 5;6;8;10
      0.139839298917; 1;2;4;5;8
      0.139802752408; 0;2;4;5;6;7;10
      0.139779599898; 0;1;4;6;7;9
      0.139752823526; 1;9
      0.139728458190; 0;1;2;3;4;5;6
      0.139637169724; 0;1;2;4;5;6;7;9;10
      0.139630951109; 1;5;9
      0.139619825361; 2;5;6;8;9;10
      0.139510618011; 0;1;2;5;6;7;8;10
      0.139502781378; 1;2;4;5;7;8
      0.139483316842; 4;5;6
      0.139481212983; 0;1;2;8
      0.139445601478; 0;1;2;4;5;7;8;10
      0.139364489610; 1;2;3;4;5
      0.139288211457; 0;3;4;5;6;8;10
      0.139272819019; 1;5;6;8;9;10
      0.139253172571; 0;1;4;5;7;9;10
      0.139245127190; 1;2;4;5;6
      0.139223915455; 0;4;5;6;9
      0.139162213481; 4;6;8
      0.139157219794; 1;2;3;4;5;6;10
      0.139147165372; 0;1;2;3;4;5;6;8
      0.139118032841; 0;2;5;6;7;8;10
      0.139112359834; 1;2;3;4;5;6;8
      0.139109499187; 0;1;2;4;6;10
      0.139015880548; 4;5;6;7;8;10
      0.139010906273; 0;4;5;6;7;10
      0.138991924976; 0;2;6;8;10
      0.138957175045; 1;2;3;4;5;6;7;8;9
      0.138926291787; 1;3;5;6;7;8;10
      0.138909226675; 0;2;4;5;6;8;9
      0.138887771838; 0;1;2;3;4;5;6;7;8
      0.138855746538; 1;4;5;9;10
      0.138828327441; 0;2;4;5;6;9;10
      0.138822836478; 1;2;4;5;7;8;10
      0.138736633416; 1;5;7;8;10
      0.138720681956; 0;1;2;4;6;9;10
      0.138686457761; 1;2;5;6;7;8
      0.138686211517; 1;3;4;5;8
      0.138650684816; 1;2;5;6;9
      0.138591567004; 0;4;10
      0.138539977027; 1;2;5;8
      0.138517113477; 0;1;4;6;9;10
      0.138468311885; 0;1;2;5;8;9;10
      0.138464862298; 0;1;4;5;9
      0.138450425931; 1;4;8;9
      0.138396375290; 0;2;3;4;5;6;7;8
      0.138391636230; 0;1;3;4;6;8;10
      0.138308460531; 0;2;5;6;8;9
      0.138304630169; 1;2;3;5;6;7;8
      0.138255903220; 0;1;2;5;6;10
      0.138249795856; 0;1;2;4;5;8;10
      0.138134026624; 0;2;4;6;8
      0.138107618055; 0;1;2;6;8
      0.138089146559; 0;4;8;10
      0.138055800074; 0;4;5;6;9;10
      0.138026343189; 0;2;3;4;5;6;8
      0.137997838102; 0;4;6;10
      0.137932702847; 2;4;5;6;7;8
      0.137864470462; 1;4;6;8;9;10
      0.137858160352; 1;5;6;7;10
      0.137811196574; 0;1;5;6;7;10
      0.137804615453; 1;5;6;8;9
      0.137678123290; 0;1;3;4;5;8
      0.137659041359; 0;1;4;5;6
      0.137637945773; 1;4;5;6;8;9;10
      0.137622146357; 1;2;6;8;10
      0.137612465698; 0;1;2;3;4;6
      0.137573954641; 0;1;2;3;4;5;6;9
      0.137558980090; 1;2;5;6;8;9;10
      0.137547680242; 0;1;4;6;7;8;9
      0.137474239993; 4;5;7;8
      0.137470854436; 0;4;9
      0.137456116793; 0;1;4;5;6;7;10
      0.137439264205; 1;5;6;7;8;10
      0.137425482480; 1;4;6;7;8;9
      0.137409543424; 0;1;4;5;7;8
      0.137256017848; 0;1;2;3;4;5;6;7
      0.137247110274; 0;4;5;6;7
      0.137235505940; 1;4;5;6;7;9;10
      0.137139728618; 0;5;8;10
      0.137081461923; 0;1;2;8;10
      0.137063486298; 1;2;3;4;5;6;8;10
      0.137046659633; 4;5;6;10
      0.137016921116; 0;1;5;6;7;8
      0.136936328753; 0;2;3;4;5;6
      0.136931594541; 0;1;5;6;8;10
      0.136914714348; 0;1;2;3;4;6;8;9;10
      0.136879560283; 0;4;5;6;8;9;10
      0.136879002250; 0;1;2;3;4;5;6;8;10
      0.136867346390; 0;2;5;8;10
      0.136851185453; 1;2;4;6;7;8;10
      0.136815474254; 1;2;4;6;7
      0.136800378672; 0;2;4;5;6;10
      0.136796017983; 0;4;5;8;9
      0.136744550427; 0;1;4;5;8;10
      0.136739893704; 0;1;2;4;5;7;9
      0.136685890825; 0;1;4;5;6;7;9;10
      0.136661332336; 0;1;2;5;8;10
      0.136658397677; 0;1;2;5;7;9;10
      0.136640594094; 0;1;4;8;10
      0.136633890199; 0;2;4;6;8;10
      0.136596655446; 1;2;4;5;6;7;9;10
      0.136590725107; 0;1;2;4;6;7;9
      0.136551738780; 0;5;6;8;10
      0.136538297143; 0;8
      0.136525519682; 0;1;2;4;5;6;7;8;9;10
      0.136516718860; 1;2;6;7
      0.136460031296; 1;2;4;6;9
      0.136435153909; 0;2;5;6
      0.136411519590; 3;4;5;6;8
      0.136394765300; 0;1;2;5;6;8
      0.136293507614; 0;2;4;5;6
      0.136224986202; 0;1;4;5;6;7
      0.136133513513; 1;8;10
      0.136116991055; 1;4;6;7;9
      0.136110791600; 0;1;2;5;6;7;8;9
      0.136103364122; 0;1;2;5;6;9;10
      0.136047600764; 0;1;4;6;8
      0.136025013262; 0;1;5;8;10
      0.135999247559; 4;5;6;8;9;10
      0.135883977488; 1;2;3;4;5;6
      0.135841695338; 1;4;5;6;7;8;10
      0.135831996893; 0;2;5;6;8;10
      0.135813437482; 0;2;4;5;6;8;9;10
      0.135799496929; 1;4;9;10
      0.135789147921; 0;4;6;9
      0.135773821281; 1;2;3;4;5;6;7;8;10
      0.135756574441; 1;3;4;5;6;7;8
      0.135729045797; 0;4;5;6;7;8;9
      0.135687815232; 1;3;4;5;6;8;10
      0.135620960226; 0;1;3;4;5;6;8;10
      0.135437778360; 4;5;6;8
      0.135422598802; 0;1;2;4;5;6;7;8;9
      0.135352721719; 4;5;9;10
      0.135275457983; 1;2;4;6;8;9;10
      0.135269523002; 0;2;3;4;5;6;8;10
      0.135246799574; 0;2;4;5;8
      0.135241969743; 0;1;2;3;4;6;8
      0.135176812224; 0;1;2;4;5;6;7
      0.135161171573; 0;1;4;5;8
      0.135035339840; 0;1;2;5;6;7;9;10
      0.134923356275; 0;1;4;5;6;8
      0.134761298103; 1;2;4;8;9;10
      0.134619286826; 0;1;2;4;5;8;9;10
      0.134613247246; 0;5;10
      0.134550296632; 0;1;4;6;7;9;10
      0.134545962602; 0;1;5;6;8;9;10
      0.134522278170; 0;1;5;6;8;9
      0.134489520312; 1;4;5;9
      0.134449690971; 0;2;4;5;6;7;8
      0.134444127151; 1;4;6;7
      0.134408029268; 0;1;3;4;5;6;8;9
      0.134362427911; 1;5;6;7;8
      0.134361127523; 0;1;2;4;5;6;7;10
      0.134271678381; 0;5;6;8
      0.134261498784; 1;4;6;7;8;10
      0.134093731966; 0;1;2;4;6;8
      0.133912563732; 0;4;5;10
      0.133874104950; 0;1;4;6;8;9;10
      0.133868048927; 1;4;6;7;10
      0.133834336927; 3;4;5
      0.133823607043; 0;1;4;5;7;8;9
      0.133784691933; 1;2;5;6;7;8;10
      0.133769632091; 1;4;6;8;9
      0.133696567656; 1;4;5
      0.133658650104; 0;1;2;4;5;6;10
      0.133656309659; 0;1;2;4;5;8
      0.133628024152; 0;1;2;4;5;6;9
      0.133596589642; 1;3;4;5
      0.133584291269; 0;1;2;4;5;6;7;8
      0.133550775733; 1;5;6;9
      0.133485371694; 0;1;4;5;6;7;8;9;10
      0.133477490900; 1;4;6;7;8
      0.133383765499; 1;4;6;8
      0.133223141210; 1;4;5;6;7;8
      0.133153214346; 1;3;4;5;6;8
      0.133089026205; 1;2;5;6;7;9;10
      0.133018232452; 0;1;2;3;4;5;6;10
      0.132960551387; 1;4;5;8;9;10
      0.132729011935; 0;5;8
      0.132682225115; 0;2;4;5;6;9
      0.132628267271; 0;5;6
      0.132373581903; 0;1;2;5;6;8;10
      0.132231580058; 0;1;4;5;8;9
      0.132205302031; 1;3;4;5;6;9
      0.132097526933; 1;2;4;5;6;7;8;10
      0.132064707173; 4;6
      0.132011915363; 1;2;3;4;5;6;7;8
      0.132005348316; 1;2;4;5;6;8;9
      0.131982209585; 1;2;5;6;8
      0.131935134692; 1;4;5;7;10
      0.131846928808; 1;2;4;6;8;9
      0.131817678548; 4;5;8;10
      0.131729911480; 0;1;2;4;6;7;8;10
      0.131723322344; 1;2;4;6;8;10
      0.131650140743; 1;5
      0.131470617208; 1;4;5;6;7
      0.131432068765; 4;5;6;9
      0.131397746467; 1;2;4;5;9;10
      0.131364882230; 0;3;4;5;6
      0.131315662350; 1;2;5;6;9;10
      0.131234399866; 0;4;5;6;8;10
      0.131221389285; 1;5;6
      0.131190521115; 1;8
      0.131169536014; 0;4;5;8;10
      0.131097203478; 0;1;2;6;8;10
      0.130980417480; 0;1;4;5;6;7;8
      0.130862595446; 0;1;2;5;6;7;8;9;10
      0.130859400437; 0;4;5;6
      0.130829973755; 0;4;5;8
      0.130111274866; 1;2;8;10
      0.130034420890; 4;5;6;8;10
      0.129977419057; 1;5;6;10
      0.129976721304; 1;4;5;7;8
      0.129921985308; 0;1;4;6;8;10
      0.129637912948; 1;4;5;8;9
      0.129606365923; 0;2;8
      0.129537877954; 1;2;5;6;7
      0.129453494334; 1;5;6;8
      0.129336627881; 0;4;5;6;8;9
      0.129245383630; 0;1;4;5;6;7;9
      0.129229962539; 0;1;2;4;5;6;9;10
      0.129079374576; 0;1;4;6;9
      0.129035918056; 1;3;4;5;6
      0.128896660429; 0;4;5;6;10
      0.128730085197; 0;4;6;8;10
      0.128695780592; 1;5;6;7
      0.128443779561; 1;4;5;8
      0.128345353937; 3;4
      0.128278983606; 0;2;5;6;8
      0.128085071810; 1;2;5;6;8;10
      0.127925345174; 1;5;8;10
      0.127773244705; 1;4;5;6;7;10
      0.127754281972; 1;5;10
      0.127717712723; 0;4;5
      0.127604944066; 0;2;4;5;6;7
      0.127517070360; 1;2;4;5;6;10
      0.127447109627; 0;1;4;5;6;8;9;10
      0.127315958847; 1;5;6;8;10
      0.126747726729; 0;1;2;4;5;6
      0.126732188546; 1;4;5;7;8;10
      0.126587218187; 1;4;10
      0.126578777997; 0;1;2;4;5;6;8;9
      0.126557017074; 0;2;4;5;6;8;10
      0.126194156131; 4;5;6;7
      0.126154660915; 0;1;4;5;6;7;8;10
      0.126108665168; 1;2;4;5;6;7;10
      0.126013886086; 1;4;8;10
      0.126006453477; 0;1;4;5;6;8;10
      0.125882918206; 1;2;4;5;6;7
      0.125864536962; 1;2;3;4;5;6;8;9;10
      0.125565571056; 0;1;2;4;5;6;8;9;10
      0.125344176347; 1;2;4;5;6;8;10
      0.124922761872; 0;1;4;5;6;9;10
      0.124849924032; 1;4;5;6;10
      0.124637979914; 4;5;10
      0.124613086671; 0;1;3;4;5;6;8
      0.124546794102; 1;2;4;5;6;7;8
      0.124518859120; 1;2;4;5;6;8;9;10
      0.124517285685; 1;4;5;6;8;9
      0.124295292034; 0;2;4;5;6;8
      0.124221062984; 1;2;4;8;10
      0.123942570275; 1;4;5;8;10
      0.123728589763; 0;1;4;5;6;7;8;9
      0.123709280514; 1;4;5;6;7;8;9
      0.123508038304; 1;2;4;5;6;9;10
      0.123442945650; 1;4;9
      0.123043076791; 1;2;4;5;8;10
      0.122920084052; 0;1;2;4;5;6;8;10
      0.122873369779; 1;2;4;5;6;8
      0.122727814140; 1;4;5;10
      0.122659469795; 1;2;4;5;6;9
      0.122369879841; 0;1;4;5;6;8;9
      0.122342596521; 1;4;6;8;10
      0.122320897189; 1;4;6;9;10
      0.122168105366; 0;1;3;4;5;6
      0.122029055767; 0;1;2;4;5;6;8
      0.121977435952; 1;4;6;10
      0.121358048691; 1;4;5;6;8
      0.120549693756; 1;4;5;6;9;10
      0.120289630819; 1;2;5;8;10
      0.120201899907; 1;4;5;6;8;10
      0.120168467844; 0;4;5;6;8
      0.119737756075; 1;4;5;6
      0.118680801463; 0;4;6;8
      0.118394592961; 0;1;2;4;5;6;7;8;10
      0.118228757215; 0;1;4;5;6;10
      0.117628083930; 5;10
      0.117390033617; 0;5
      0.116377928368; 0;4;8
      0.115997329177; 1;4;6;9
      0.115329004573; 1;4;6
      0.114784919116; 1;6
      0.113890959310; 1;4;8
      0.113203112836; 1;4;5;6;9
      0.111957580682; 4;9
      0.108518039334; 0;4;6
      0.107697550569; 4;10
      0.103556930684; 1;4
      0.102728721991; 4;7
      0.097799786671; 0;4
      0.092199597217; 4;8
      0.090351800010; 0;6
