      0.477996715127; 3;10
      0.137345831599; 1;2;3;4;6;8;10
      0.137342224542; 0;5;6;8;9;10
      0.137328518349; 0;1;3;5;6;7
      0.137297229574; 1;3;5;6
      0.137257713106; 0;2;3;4;6;7;9
      0.137249341334; 6;8;9;10
      0.137236199593; 0;1;2;6;7;8
      0.137223430570; 1;2;5;6;7;9
      0.137215623162; 0;2;3;4;5;7;8;9
      0.137200115081; 0;4;6;7;9;10
      0.137144152722; 1;2;3;4;8
      0.137060630180; 1;4;6;7;10
      0.137017951356; 0;2;4;6;9;10
      0.137016695235; 0;4;5;6;7;8;9;10
      0.137013619893; 0;1;4;5;9
      0.137006712852; 0;2;3;5;6;7;8;10
      0.136976190415; 0;1;2;3;4;5;7;8;10
      0.136897056625; 0;1;2;4;8;9;10
      0.136842380237; 0;4;5;8;10
      0.136814768002; 1;2;3;7;8;9
      0.136803780338; 1;3;4;5;7;8;9
      0.136662075422; 0;1;2;3;5;6;8;9;10
      0.136651942131; 2;4;6;9;10
      0.136630024449; 0;1;2;5;6;7;9;10
      0.136597570834; 0;1;4;6;7;8
      0.136595256214; 0;1;2;5;6;7;10
      0.136585808386; 0;1;2;4;8;10
      0.136526838716; 1;2;4;5;7;8;10
      0.136509462664; 1;2;3;4;5;6;7;8;9;10
      0.136482393757; 0;1;2;5;6;7
      0.136468777179; 0;1;3;4;5;6;8;10
      0.136414944550; 0;2;4;6;10
      0.136399958191; 1;6;10
      0.136394343968; 0;1;5;6;7;9
      0.136388787046; 1;3;4;5;8
      0.136382956721; 1;2;3;4;6;7;9
      0.136312127868; 0;1;3;4;6;7;8;9
      0.136308991744; 2;4;5;10
      0.136289584956; 4;6;7;8;9
      0.136283093126; 0;1;2;4;5;6;7;8;9;10
      0.136278406199; 0;1;2;3;4;6;7;9;10
      0.136260211912; 0;2;3;4;6;7;8;9;10
      0.136248860565; 2;5;6;7;10
      0.136247294045; 1;3;4;5;6;7;8;9
      0.136230119165; 0;2;3;4;5;6
      0.136199644503; 0;2;3;4;5;6;7;9
      0.136199415210; 1;2;5;7;8;9
      0.136183227509; 2;4;6;8
      0.136171102686; 0;1;2;3;6;7;8
      0.136134306337; 0;4;9;10
      0.136120967096; 0;1;2;4;6;10
      0.136037155156; 1;2;4;9;10
      0.135995321623; 1;6;7;8
      0.135991800134; 1;2;5;8;9;10
      0.135971260311; 1;3;4;5;7;8
      0.135952779313; 0;2;4;6;7;8;9
      0.135951923015; 1;3;4;8
      0.135935885293; 2;5;6;7;8;9;10
      0.135871406951; 0;1;5;9
      0.135851415750; 0;1;2;3;6;8
      0.135843525386; 0;2;4;8;10
      0.135837778375; 1;2;4;7;8;10
      0.135829922663; 2;5;6;8;9;10
      0.135804809270; 0;1;3;4;5;6;7;10
      0.135767662333; 0;1;2;3;4;5;6;7;10
      0.135696731942; 1;2;3;4;5;6;8;9
      0.135690667319; 0;2;4;5;6;7;9
      0.135683953657; 1;3;4;6;9
      0.135656042355; 1;2;4;7;8
      0.135630189517; 1;4;8;9;10
      0.135624295925; 0;1;2;3;4;6;8;9;10
      0.135623157932; 1;3;4;5;6;7;9
      0.135616717857; 1;3;4;6;8;10
      0.135592035493; 2;3;5;8
      0.135592005711; 2;3;5;6
      0.135559353017; 1;2;5;6;7;8;9
      0.135535509842; 2;5;6;7;8;10
      0.135488660138; 1;2;5;6
      0.135460893200; 0;1;2;3;5;6;8;10
      0.135460606711; 1;2;3;4;5;8
      0.135381126841; 0;2;3;4;6;8;9;10
      0.135341216068; 1;2;4;5;9
      0.135303742315; 0;1;4;5;6;7;10
      0.135293503217; 1;2;4;8;9
      0.135290226918; 0;4;5;6;7;9;10
      0.135281483879; 0;1;5;8
      0.135269813256; 0;2;3;4;5;6;8;9;10
      0.135249264850; 5;6;9;10
      0.135175526318; 0;1;2;4;5;6;7;9;10
      0.135164742593; 0;1;2;4;5;9;10
      0.135160422341; 0;1;5;6;7;8;9;10
      0.135138434235; 0;1;4;5;7;8;9
      0.135131879761; 0;1;2;8;9;10
      0.135067255468; 0;1;2;5;6;7;8;9
      0.135036755845; 0;1;2;3;6;9;10
      0.135022957691; 0;2;4;6;8;9
      0.135009885080; 1;3;4;5;6;7
      0.135003102634; 0;1;2;4;6;7;10
      0.134980942188; 1;2;3;4;5;8;9
      0.134908160222; 0;1;2;4;6;7
      0.134895373744; 1;2;3;5;6;8;9
      0.134886499418; 0;1;3;4;6;7
      0.134882848358; 1;2;3;4;6;7;8
      0.134872746695; 2;5;6;7;8
      0.134863992403; 0;2;3;4;5;6;7;8;9
      0.134848325809; 0;1;3;4;5;6;7;9
      0.134843626267; 0;1;3;4;5;6;7;8;9
      0.134828730866; 0;4;5;6;10
      0.134820172989; 1;3;4;6;7;9
      0.134797070596; 0;1;4;9;10
      0.134772946809; 1;2;3;4;5;6;10
      0.134758038805; 1;5;7
      0.134751812949; 1;3;4;5;6;8
      0.134744952346; 1;3;4;5;6;9
      0.134743460356; 1;2;3;6;8;10
      0.134735768081; 1;6;8;9
      0.134693344012; 0;2;4;6;7;8;9;10
      0.134684698880; 0;1;6;7;8;9
      0.134650215020; 1;2;3;4;5;6;7;8;10
      0.134633745968; 4;5;8;9;10
      0.134581144196; 4;5;6;8;9;10
      0.134535524806; 0;1;4;6;7;9
      0.134534718110; 1;2;6;8;9;10
      0.134498401690; 0;1;2;3;6;8;9
      0.134496037759; 0;1;2;6;7;8;9;10
      0.134370342588; 1;4;5;6;7;8;9;10
      0.134313485596; 4;5;9;10
      0.134306204420; 0;1;2;3;4;5;6;7
      0.134305413061; 1;2;6;7;9;10
      0.134277457657; 0;1;2;3;8
      0.134271995766; 0;2;4;5;8;10
      0.134257505896; 0;1;2;4;5;10
      0.134250205286; 1;2;4;6;7
      0.134216941810; 0;1;2;3;4;5;6;7;9;10
      0.134180375050; 1;2;5;8
      0.134178770764; 0;1;2;3;5;6;9
      0.134135246602; 1;2;5;9
      0.134128714647; 0;1;2;4;7;8;9;10
      0.134116003548; 1;3;4;5;6;8;10
      0.133988255320; 0;2;3;4;5;6;7;8;9;10
      0.133965919631; 1;4;5;7
      0.133965533649; 1;4;6;7;9;10
      0.133915553518; 0;1;2;6;9
      0.133880263868; 2;4;5;6;7;8;9
      0.133859618701; 0;2;4;5;6;7;9;10
      0.133854880275; 1;2;3;6;8;9
      0.133848960288; 2;6;7;8;10
      0.133803094173; 0;3;4;5;6;7
      0.133786568142; 0;1;3;4;5;6;7;8
      0.133785239685; 0;1;2;3;4;5;8;9
      0.133733992395; 1;5;9;10
      0.133730387066; 1;2;4;6;9
      0.133723349182; 0;2;3;4;6;8;9
      0.133721119629; 0;2;3;4;5;6;7
      0.133695026955; 0;3;4;5;6;7;8
      0.133664488169; 0;1;4;5;8;9
      0.133660426916; 0;1;2;4;6;8
      0.133658489475; 0;1;3;4;6;7;8
      0.133648135794; 4;5;6;7;10
      0.133633000289; 0;1;5;6;7
      0.133610761274; 2;4;5;6
      0.133593443927; 1;2;5;6;7;8;9;10
      0.133572664272; 0;2;5;6;10
      0.133533104836; 0;1;2;4;7;8;9
      0.133508426020; 3;4;5;6;7;8;9
      0.133497804313; 1;3;4;5;6;8;9
      0.133443113330; 1;4;9;10
      0.133439054900; 2;4;5;9;10
      0.133359875094; 0;5;6;7
      0.133317517517; 0;4;6;8;10
      0.133309253694; 0;1;3;4;5;6;9
      0.133246410414; 0;1;2;4;5;6
      0.133234935778; 0;1;3;4;5;6;8;9;10
      0.133225726932; 0;4;6;8;9;10
      0.133202490559; 3;4;5;6;9
      0.133184109379; 0;1;4;5;6
      0.133166416055; 0;1;2;4;5;8;9;10
      0.133163465859; 0;1;6;8
      0.133148744248; 1;2;10
      0.133088106605; 1;2;6;9;10
      0.133032585846; 0;2;3;6;8;9
      0.133018013783; 0;1;4;6;8
      0.132925819551; 0;1;3;5;6;7;8;9
      0.132900428464; 0;5;6;7;8;9
      0.132844699628; 0;2;4;6;7;9;10
      0.132832563584; 1;4;5;7;8;10
      0.132818021488; 0;2;5;8;10
      0.132812565937; 0;1;4;5;6;7
      0.132801268264; 0;2;3;5;6;9
      0.132770027229; 0;1;2;4;5;7;8;9;10
      0.132737325106; 0;2;4;5;6;7
      0.132734311649; 0;1;2;3;4;5;6;7;8;10
      0.132715498128; 0;6;8;10
      0.132694685991; 0;2;5;6;7;10
      0.132661759620; 0;1;2;6;7;9
      0.132619838828; 0;3;4;6;7;8
      0.132598969356; 0;1;5;6;9;10
      0.132590396715; 0;1;2;3;4;5;6;7;8;9
      0.132566182319; 2;3;4;5;6;8;9
      0.132534962852; 0;2;4;5;6;8;9;10
      0.132497142076; 1;2;4;5;9;10
      0.132495515220; 0;2;3;4;6;8
      0.132441414943; 1;2;6;10
      0.132392175420; 0;2;3;4;5;6;8;9
      0.132347883592; 0;4;5;10
      0.132342538647; 2;4;6;8;9
      0.132332744500; 0;2;3;4;5;6;7;8
      0.132234914984; 2;3;4;5;6;7;8;10
      0.132221632633; 3;4;5;6;8;10
      0.132202269439; 0;2;4;6;8;9;10
      0.132190666495; 2;4;5;6;7;9
      0.132141080184; 1;2;4;6;7;9;10
      0.132112514155; 4;6;9;10
      0.132092660205; 0;1;5;6;10
      0.132088986998; 0;1;2;4;6;7;8;9;10
      0.131990321130; 0;1;2;3;4;6;7;9
      0.131938188775; 0;1;2;4;5;6;7;8;9
      0.131918551716; 0;1;2;3;4;6;7
      0.131856259522; 1;2;8;9;10
      0.131793218229; 1;2;8;9
      0.131745919418; 1;2;6;7
      0.131680314492; 0;2;3;5;6;8
      0.131673746308; 0;1;4;5;6;7;8
      0.131622122803; 0;1;4;5;8;10
      0.131604333141; 2;4;5;6;7;8
      0.131596434727; 2;5;6;8;9
      0.131569306337; 4;5;6;9;10
      0.131566842914; 2;4;5;6;9;10
      0.131559119449; 0;3;4;6;7;9
      0.131531094446; 1;2;3;5;6;7;8
      0.131522092484; 5;6;8;9;10
      0.131512341139; 1;2;3;6;8
      0.131465438343; 2;6;8;9;10
      0.131429555643; 1;2;9
      0.131394403022; 1;2;3;4;6;8;9
      0.131384359895; 0;1;4;6;7;8;10
      0.131336131187; 2;4;5;6;7;9;10
      0.131332722802; 1;2;3;4;5;6;8;9;10
      0.131316626028; 0;3;4;5;6;9
      0.131268685409; 1;2;4;6;7;8;9;10
      0.131254683559; 0;3;5;6;8
      0.131168953741; 0;1;2;5;6;8;9;10
      0.131155772380; 0;2;3;5;6;7;8;9
      0.131146147903; 1;2;4;8;9;10
      0.131027646322; 0;1;2;4;6;9;10
      0.131026207200; 1;2;4;6;10
      0.130956066602; 4;5;8
      0.130876287716; 0;1;2;3;5;6;7;8;9
      0.130812244470; 0;1;2;5;6;9;10
      0.130790849713; 4;5;6;7;8;10
      0.130785764284; 0;1;3;4;6;8;9
      0.130770746756; 1;2;3;4;6;7;8;9
      0.130732429180; 4;5
      0.130719220067; 1;4;5;6;7;8;9
      0.130705007232; 0;1;2;8
      0.130647806458; 2;4;5;6;7;8;10
      0.130628785415; 0;2;6;8;9
      0.130616637209; 0;1;2;3;5;6;7
      0.130609629431; 1;2;7;8
      0.130597781098; 0;1;2;5;6;7;9
      0.130581325065; 3;4;5;6;7;8
      0.130547931165; 0;2;6;8;9;10
      0.130528741251; 0;1;5;6;7;8
      0.130519940225; 0;1;4;6;9
      0.130491595808; 0;2;5;6;7;8
      0.130441938601; 0;1;4;6;9;10
      0.130425655699; 0;4;5;6;7;10
      0.130356175953; 0;4;6;10
      0.130344060127; 1;4;5;7;8
      0.130321393018; 0;1;5;6;7;9;10
      0.130309572758; 1;2;3;4;5;6
      0.130263879222; 1;6;9;10
      0.130255098924; 4;6;7;8;9;10
      0.130170361508; 0;2;5;6;7;8;9
      0.130110973260; 0;1;2;5;7;8
      0.130058416867; 0;1;2;3;4;5;7;8
      0.130057557961; 0;3;4;5;6;8
      0.129931693776; 0;1;4;5;6;10
      0.129931647564; 1;2;4;5;6;9;10
      0.129904569748; 0;1;4;5;8
      0.129842386820; 0;1;3;5;6;8;9
      0.129778366913; 0;1;3;4;5;6;8;9
      0.129709389796; 1;5;6;7;10
      0.129655550397; 2;8;10
      0.129641072341; 0;1;2;5;8;10
      0.129636903381; 1;2;5;6;8;9;10
      0.129584692531; 0;4;5;6;7;9
      0.129581861140; 1;3;5;6;8
      0.129559270925; 0;4;6;7;8
      0.129531151900; 1;5;6;7;8;9
      0.129414980932; 0;1;2;3;4;6;9
      0.129414314545; 0;1;5;6;7;8;10
      0.129413322796; 1;4;5;6;7;9;10
      0.129243259505; 1;9
      0.129239535238; 0;1;2;4;5;6;7;10
      0.129238629614; 0;1;4;5;6;7;9;10
      0.129226802624; 2;4;5;6;8;9;10
      0.129209468104; 3;6;8
      0.129201194764; 0;1;2;3;4;5;6;8;9
      0.129053724045; 1;2;4;8;10
      0.129030721920; 0;1;2;3;4;5;8
      0.128995825602; 0;4;5;6;8;9;10
      0.128975516341; 2;4;6;10
      0.128944051679; 1;5;8;9
      0.128843449073; 4;8;10
      0.128788285017; 0;1;2;4;5;8;9
      0.128779577943; 1;3;4;5;6
      0.128777503781; 2;5;6;7
      0.128736386565; 0;1;2;3;5;8
      0.128702145237; 0;1;2;3;5;6;8
      0.128634857642; 1;6;7;8;9
      0.128628325944; 0;5;6;8;9
      0.128610574952; 5;6;8;9
      0.128594048108; 0;2;4;5;6;7;8;10
      0.128471330845; 4;5;9
      0.128420464397; 1;8;10
      0.128376247573; 0;1;4;6;8;9;10
      0.128343118037; 0;2;4;5;6;9;10
      0.128322146910; 1;4;6;7;8;9;10
      0.128259029890; 0;1;5;7;8;10
      0.128232452315; 1;2;3;5;6
      0.128220441241; 1;2;5;8;9
      0.128184288908; 0;1;5;6;9
      0.128173808512; 1;6;8;9;10
      0.128134281294; 1;2;4;5;6;7;8;9
      0.128094164212; 0;1;2;6;7;8;9
      0.128061077928; 3;5;8
      0.128055183340; 0;1;2;6;8;9
      0.127958814832; 0;1;2;4;6;9
      0.127929048381; 1;2;3;4;5;6;8;10
      0.127919318622; 0;1;2;4;5;6;10
      0.127916395415; 2;3;4;5;6;8;10
      0.127824102652; 0;1;2;5;6;9
      0.127818872658; 1;2;4;6;7;8;9
      0.127794799388; 0;1;3;5;6;7;8
      0.127780638340; 0;1;2;3;4;5;6;7;8;9;10
      0.127751059549; 0;1;4;6;8;9
      0.127738633230; 0;5;8;10
      0.127676754325; 2;4;5;6;10
      0.127609426153; 0;1;2;4;6;7;8;10
      0.127523009143; 0;1;2;6;8;9;10
      0.127516136119; 0;1;2;4;6;7;9
      0.127449507648; 1;2;3;8
      0.127415298700; 0;1;2;4;5;6;7;8
      0.127343773169; 1;2;4;5;6;7;8;9;10
      0.127342266968; 0;1;2;4;5;6;7
      0.127325771252; 0;1;5;6;8;9
      0.127298582661; 0;2;3;4;5;6;9
      0.127282366488; 1;5;9
      0.127271769950; 0;1;2;4;6;7;8
      0.127262606718; 1;2;3;4;5;6;7;9
      0.127194472301; 1;2;5;6;10
      0.127180626474; 1;3;5;8
      0.127107990093; 1;2;4;6;8;9
      0.127081071965; 0;1;2;6;7;8;10
      0.127065044048; 0;1;4;6;7;9;10
      0.126945365485; 1;2;4;5;6;7;9
      0.126797650486; 1;2;6;7;8;9
      0.126792629390; 0;2;8;10
      0.126766188571; 5;7
      0.126748324078; 1;2;4;5;6;7;10
      0.126701494340; 0;2;5;6;7;8;10
      0.126653574453; 0;1;2;4;6;7;8;9
      0.126652139294; 1;2;4;6;8
      0.126593937085; 6;8;10
      0.126413233707; 1;2;3;4;5;6;7
      0.126388012692; 0;1;3;4;6;8
      0.126356387445; 1;4;6;7;8;9
      0.126343167210; 1;2;4;5;8;9;10
      0.126339989281; 0;4;5;6;9;10
      0.126300081199; 0;1;2;5;6;7;8;9;10
      0.126270117646; 1;2;3;4;5
      0.126239565777; 0;1;2;3;4;5;6;9
      0.126224777809; 0;1;2;4;5;6;9;10
      0.126163325349; 1;2;4;6;7;8
      0.126141246546; 1;2;3;5;6;8
      0.126118576157; 0;1;2;5;6;8
      0.126116017154; 1;2;6;7;8
      0.126089297583; 1;4;6;7;9
      0.126084686052; 0;4;5;6;7;8;9
      0.125957981615; 0;1;2;3;4;6;7;8
      0.125937721520; 0;1;4;5;6;9;10
      0.125833340145; 0;4;5;6;7;8
      0.125783975892; 1;3;4
      0.125780599484; 1;3;4;5
      0.125716980518; 6;10
      0.125714254277; 1;2;4;5;10
      0.125684209993; 1;2;4;5;8;9
      0.125668014510; 1;4;6;10
      0.125637739290; 2;5;6;9;10
      0.125579319603; 0;1;3;4;6;7;9
      0.125491559566; 1;2;4;5;6;7
      0.125422393417; 1;5;6;9;10
      0.125253709922; 1;2;4;6;7;8;10
      0.125226673053; 0;2;4;5;6;9
      0.125179918777; 0;5;6;8;10
      0.125077838175; 0;1;2;3;4;5;6;7;8
      0.125043256798; 1;2;6;8;9
      0.125001063713; 0;3;4;5;6;7;8;9
      0.124927375769; 0;1;2;4;6;8;9;10
      0.124878533011; 2;6;9
      0.124838764758; 5;8
      0.124825487083; 0;1;2;4;5;6;9
      0.124817773899; 0;1;2;8;10
      0.124814290825; 0;2
      0.124796077666; 2;6
      0.124774521586; 0;1;4;5;6;7;8;9
      0.124686061844; 0;2;4;5;6;8
      0.124564639850; 1;2;6;9
      0.124564037244; 0;1;2;4;5;6;8;9
      0.124545611120; 0;1;5;6;7;8;9
      0.124473423655; 1;2;4;6;8;9;10
      0.124443844430; 0;1;4;5;6;7;8;9;10
      0.124435377959; 0;1;2;4;5;6;7;9
      0.124375835260; 1;4;5;9;10
      0.124361363538; 2;4;5;6;8;9
      0.124341458840; 1;4;5;6;7
      0.124335069270; 1;3;4;5;6;7;8
      0.124309656418; 2;4;6;8;10
      0.124239916316; 1;3;6;8
      0.124184175111; 4;5;6;7
      0.124165030764; 0;2;5;6;9;10
      0.123940886477; 0;1;2;3;4;5;6;8
      0.123917316413; 0;1;2;3;5;6;8;9
      0.123893776859; 4;5;6;7;8
      0.123872546921; 1;2;3;4;5;6;9
      0.123866581441; 0;2;3;4;5;6;7;8;10
      0.123798301512; 1;2;4;6;9;10
      0.123786788202; 0;2;4;5;8
      0.123772537059; 2;3;4;5;6;7;8
      0.123651852748; 1;4;5;8;9
      0.123642293880; 1;2;4;5;6
      0.123580578610; 0;1;2;5;6;8;9
      0.123576372981; 0;1;2;3;4;5;6;8;10
      0.123548818625; 0;2;4;5;6;10
      0.123524865415; 1;2;3;4;6;8
      0.123521557136; 1;2;6;8;10
      0.123519897167; 0;1;2;6;8
      0.123507670601; 1;5;6;7;8
      0.123491606273; 1;4;8;9
      0.123463614873; 0;2;4;5;6;7;8;9
      0.123420299228; 0;1;3;5;6;8
      0.123320984134; 2;5;6;8;10
      0.123304200851; 1;2;5;6;7;8
      0.123142042216; 1;2;4;5;7;8
      0.123070643515; 1;4;5;8;9;10
      0.122960318911; 0;1;4;5;6;8
      0.122887073383; 4;5;7
      0.122665124616; 1;2;5;6;8;10
      0.122661175567; 1;4;5;6;7;8;10
      0.122641419180; 1;2;4;5;6;8;10
      0.122561309890; 0;1;2;4;6;8;10
      0.122556963706; 1;5;6;8;9;10
      0.122451743212; 1;2;4;5;6;10
      0.122249642984; 1;4;6;7
      0.122138076451; 1;4;5;6;7;9
      0.122122731336; 0;1;4;6;8;10
      0.121960915787; 1;2;4;5;6;7;8
      0.121917964925; 0;1;5;6;8
      0.121884396514; 0;2;4;5;6;8;10
      0.121846490550; 4;5;6;10
      0.121821621563; 1;6;8;10
      0.121821555531; 5;8;10
      0.121734308568; 0;1;2;5;6;7;8
      0.121708916889; 0;1;4;5;6;8;9;10
      0.121680318866; 5;6;9
      0.121650761338; 0;1;2;3;4;5;6
      0.121488244337; 0;1;2;5;6;7;8;10
      0.121446874686; 2;6;8;10
      0.121432766216; 1;4;5;6;7;8
      0.121186148134; 1;4;6;7;8;10
      0.121129862147; 0;1;2;6;9;10
      0.121075227379; 4;5;8;10
      0.121073292914; 1;5;6;10
      0.121037621616; 1;6;9
      0.120938432505; 0;2;5;6;8
      0.120887216956; 1;4;5;6;8;9;10
      0.120751593922; 1;2;4;5;6;8;9;10
      0.120670405724; 0;2;6;8
      0.120668631740; 1;2;5;6;8;9
      0.120637449348; 2;3;4;5;6
      0.120624008003; 4;5;6;8;9
      0.120592614966; 1;4;5;6;7;10
      0.120586824674; 1;2;5;6;9;10
      0.120584526571; 0;4;6;9
      0.120411964909; 1;4;9
      0.120310814744; 0;2;4;6;8
      0.120281035161; 0;2;4;5;6;8;9
      0.120238245704; 3;4;5;8
      0.120237585197; 1;2;5;8;10
      0.120198060266; 0;1;4;5;6;9
      0.120144048462; 0;1;2;6;8;10
      0.120035510544; 1;2;3;4;5;6;7;8
      0.120005990341; 0;1;5;6;8;9;10
      0.119758295205; 0;4;5;6;8;10
      0.119732891296; 1;2;8;10
      0.119678293374; 0;1;2;4;6;8;9
      0.119655989542; 0;6;8
      0.119613588802; 1;2;4;6;8;10
      0.119561418009; 0;1;2;4;5;8;10
      0.119471144894; 2;6;10
      0.119376190302; 1;2;8
      0.119351986670; 1;2;6;8
      0.119340563457; 1;4;5;8
      0.119195365894; 0;4;5;6;9
      0.119039279188; 0;2;3;4;5;6;8
      0.119025964500; 2;3;4;6;8
      0.118936196391; 3;4;5;6;8
      0.118930508197; 0;2;5;6;8;10
      0.118753370969; 1;4;10
      0.118729053611; 0;4;6;8;9
      0.118719907623; 0;2;5;6
      0.118605686165; 0;1;3;4;5;6;8
      0.118542398531; 2;3;6
      0.118503779336; 1;3;4;6;8
      0.118493903904; 1;3;4;6
      0.118424909470; 0;1;2;3;4;5;6;8;9;10
      0.118424748767; 1;2;5;6;9
      0.118276834251; 1;5;6;8;9
      0.118249735100; 1;2;4;5;8;10
      0.118151899088; 0;2;5;6;9
      0.118089344219; 0;1;2;4;5;6;7;8;10
      0.118088644522; 1;4;5;6;9
      0.117955266483; 1;2;4;5;6;8;9
      0.117846774314; 0;4;5;6;8;9
      0.117669227184; 1;2;5;6;7
      0.117498158475; 0;2;6;8;10
      0.117449809775; 0;1;2;4;5;6;8;9;10
      0.117337971428; 0;1;5;8;10
      0.117290614965; 0;4;5;6
      0.117232666592; 1;5;6;7
      0.117229227488; 2;3;4;5;6;8
      0.117213292774; 1;2;4;5;6;9
      0.117205750959; 0;1;5;6;8;10
      0.117165785090; 1;4;6;7;8
      0.117114111502; 0;2;5;6;8;9
      0.116935187136; 2;4;5;6;8;10
      0.116859144740; 1;4;6;8;9
      0.116694832888; 4;5;6
      0.116635626461; 1;4;5;6;10
      0.116356881775; 1;4;6;8;9;10
      0.116198988288; 0;1;2;5;6;8;10
      0.116150330542; 1;2;3;4;5;6;8
      0.116046474573; 0;2;4;5;6
      0.116010523398; 1;2;6;7;8;10
      0.115421490166; 0;1;4;5;6;8;10
      0.115278963970; 2;3;6;8
      0.115262522045; 1;4;5
      0.115219368749; 3;4;6;8
      0.115205118447; 0;2;5;8
      0.115097793540; 0;4;5;8
      0.115061166962; 1;5;6;9
      0.114987487777; 4;5;6;8
      0.114770406536; 1;4;5;6;9;10
      0.114734881095; 0;5;6
      0.114644315188; 4;6;9
      0.114191192718; 0;1;2;4;5;6;8
      0.114126959891; 0;4;6
      0.114115321497; 4;6;8;10
      0.114006472384; 1;4;5;6;8
      0.113679145200; 1;4;5;10
      0.113243156325; 1;4;5;9
      0.113159223635; 5;6;7
      0.113131019516; 1;2;4;5;6;8
      0.112922965203; 1;2;5;6;8
      0.112641538488; 4;6;10
      0.111986748513; 3;5;6;8
      0.111972495828; 1;4;6;8;10
      0.111901163047; 1;4;6;9;10
      0.111783027901; 2;3;5;6;8
      0.111780541724; 1;4;6;8
      0.111718440819; 2;5;6;8
      0.111458996575; 1;5;10
      0.111411826468; 4;5;6;8;10
      0.111243981547; 0;4;5;6;8
      0.111024421572; 4;6;8
      0.110713456674; 1;4;6;9
      0.110659581350; 0;1;2;4;5;6;8;10
      0.110579406639; 1;4;5;8;10
      0.110507690703; 4;6;7
      0.110407923885; 1;6;8
      0.110346625086; 1;5;6;8;10
      0.110338464491; 0;4;8
      0.110142117314; 0;1;4;5;6;8;9
      0.110081207928; 4;5;6;9
      0.109788417662; 3;4;5
      0.109655447952; 5;6;8;10
      0.109648677772; 3;4;5;6
      0.109629918959; 2;4;5;6;8
      0.109366198328; 0;6
      0.109360819032; 0;4;5
      0.109319943817; 1;4;8;10
      0.108684684616; 0;4;6;8
      0.108601480578; 1;5;8;10
      0.108056883598; 3;4
      0.107566185319; 6;9
      0.107528445842; 1;4;5;6;8;10
      0.107439017189; 1;4;6
      0.107256937104; 4;5;10
      0.106983955006; 1;4;5;6
      0.106551208248; 3;6
      0.106495023905; 4;6
      0.106487380883; 1;6
      0.105817349428; 1;4;5;6;8;9
      0.105051305818; 0;5
      0.104997479429; 0;8
      0.104841180994; 1;5;8
      0.104822462425; 3;5;6
      0.104383598400; 2;8
      0.104274563372; 4;10
      0.104213012652; 3;5
      0.103446636208; 5;6;10
      0.102845123372; 0;5;6;8
      0.102800583125; 1;4;8
      0.102602852586; 3;4;6
      0.101948176649; 0;2;8
      0.101341106449; 1;4
      0.101184433611; 0;5;8
      0.100938465541; 6;7
      0.100672762779; 2;6;8
      0.100308990806; 1;5;6;8
      0.099996422415; 0;4
      0.099750138225; 6;8
      0.098451068397; 1;8
      0.097630663154; 4;8
      0.097076796657; 5;6;8
      0.096451767652; 4;9
      0.096238516984; 1;5;6
      0.093976566820; 4;7
      0.093321137021; 5;6
      0.091269392136; 5;10
      0.085182456825; 1;5
